,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,251,49373,0,49624,0.0,0.4,USA,Rnd,114
1,1.5,255,49377,0,49632,0.0,0.4,USA,Rnd,110
2,1.5,248,49373,0,49621,0.0,0.4,USA,Rnd,121
3,1.5,254,49362,0,49616,0.0,0.4,USA,Rnd,144
4,1.5,252,49396,0,49648,0.0,0.4,USA,Rnd,119
5,1.5,255,49341,0,49596,0.0,0.4,USA,Rnd,117
6,1.5,256,49396,0,49652,0.0,0.4,USA,Rnd,116
7,1.5,258,49357,0,49615,0.0,0.4,USA,Rnd,125
8,1.5,257,49345,0,49602,0.0,0.4,USA,Rnd,140
9,1.5,249,49351,0,49600,0.0,0.4,USA,Rnd,125
10,1.5,252,49353,0,49605,0.0,0.4,USA,Rnd,126
11,1.5,252,49353,0,49605,0.0,0.4,USA,Rnd,117
12,1.5,253,49383,0,49636,0.0,0.4,USA,Rnd,147
13,1.5,249,49372,0,49621,0.0,0.4,USA,Rnd,114
14,1.5,258,49381,0,49639,0.0,0.4,USA,Rnd,117
15,1.5,259,49394,0,49653,0.0,0.4,USA,Rnd,120
16,1.5,249,49347,0,49596,0.0,0.4,USA,Rnd,129
17,1.5,256,49372,0,49628,0.0,0.4,USA,Rnd,117
18,1.5,246,49371,0,49617,0.0,0.4,USA,Rnd,127
19,1.5,250,49353,0,49603,0.0,0.4,USA,Rnd,109
20,1.5,255,49352,0,49607,0.0,0.4,USA,Rnd,139
21,1.5,256,49392,0,49648,0.0,0.4,USA,Rnd,122
22,1.5,245,49363,0,49608,0.0,0.4,USA,Rnd,120
23,1.5,255,49398,0,49653,0.0,0.4,USA,Rnd,122
24,1.5,256,49357,0,49613,0.0,0.4,USA,Rnd,143
25,1.5,251,49333,0,49584,0.0,0.4,USA,Rnd,124
26,1.5,251,49345,0,49596,0.0,0.4,USA,Rnd,130
27,1.5,255,49397,0,49652,0.0,0.4,USA,Rnd,116
28,1.5,245,49377,0,49622,0.0,0.4,USA,Rnd,135
29,1.5,248,49404,0,49652,0.0,0.4,USA,Rnd,117
30,1.5,252,49362,0,49614,0.0,0.4,USA,Rnd,121
31,1.5,246,49330,0,49576,0.0,0.4,USA,Rnd,109
32,1.5,248,49349,0,49597,0.0,0.4,USA,Rnd,132
33,1.5,251,49357,0,49608,0.0,0.4,USA,Rnd,112
34,1.5,252,49370,0,49622,0.0,0.4,USA,Rnd,111
35,1.5,248,49331,0,49579,0.0,0.4,USA,Rnd,118
36,1.5,254,49353,0,49607,0.0,0.4,USA,Rnd,119
37,1.5,247,49375,0,49622,0.0,0.4,USA,Rnd,112
38,1.5,247,49344,0,49591,0.0,0.4,USA,Rnd,121
39,1.5,247,49349,0,49596,0.0,0.4,USA,Rnd,134
40,1.5,256,49362,0,49618,0.0,0.4,USA,Rnd,124
41,1.5,255,49374,0,49629,0.0,0.4,USA,Rnd,117
42,1.5,247,49346,0,49593,0.0,0.4,USA,Rnd,116
43,1.5,244,49366,0,49610,0.0,0.4,USA,Rnd,109
44,1.5,249,49393,0,49642,0.0,0.4,USA,Rnd,119
45,1.5,249,49340,0,49589,0.0,0.4,USA,Rnd,129
46,1.5,257,49345,0,49602,0.0,0.4,USA,Rnd,116
47,1.5,254,49350,0,49604,0.0,0.4,USA,Rnd,120
48,1.5,254,49334,0,49588,0.0,0.4,USA,Rnd,114
49,1.5,255,49312,0,49567,0.0,0.4,USA,Rnd,121
50,1.5,250,49375,0,49625,0.0,0.4,USA,Rnd,125
51,1.5,250,49324,0,49574,0.0,0.4,USA,Rnd,115
52,1.5,251,49358,0,49609,0.0,0.4,USA,Rnd,115
53,1.5,255,49378,0,49633,0.0,0.4,USA,Rnd,119
54,1.5,253,49364,0,49617,0.0,0.4,USA,Rnd,127
55,1.5,252,49360,0,49612,0.0,0.4,USA,Rnd,125
56,1.5,246,49349,0,49595,0.0,0.4,USA,Rnd,110
57,1.5,254,49376,0,49630,0.0,0.4,USA,Rnd,122
58,1.5,246,49375,0,49621,0.0,0.4,USA,Rnd,121
59,1.5,253,49372,0,49625,0.0,0.4,USA,Rnd,119
60,1.5,256,49341,0,49597,0.0,0.4,USA,Rnd,120
61,1.5,251,49383,0,49634,0.0,0.4,USA,Rnd,126
62,1.5,246,49356,0,49602,0.0,0.4,USA,Rnd,123
63,1.5,245,49350,0,49595,0.0,0.4,USA,Rnd,118
64,1.5,245,49339,0,49584,0.0,0.4,USA,Rnd,122
65,1.5,243,49368,0,49611,0.0,0.4,USA,Rnd,126
66,1.5,253,49381,0,49634,0.0,0.4,USA,Rnd,117
67,1.5,245,49407,0,49652,0.0,0.4,USA,Rnd,111
68,1.5,248,49352,0,49600,0.0,0.4,USA,Rnd,117
69,1.5,242,49363,0,49605,0.0,0.4,USA,Rnd,121
70,1.5,255,49334,0,49589,0.0,0.4,USA,Rnd,121
71,1.5,254,49329,0,49583,0.0,0.4,USA,Rnd,129
72,1.5,252,49368,0,49620,0.0,0.4,USA,Rnd,131
73,1.5,252,49369,0,49621,0.0,0.4,USA,Rnd,136
74,1.5,239,49336,0,49575,0.0,0.4,USA,Rnd,137
75,1.5,248,49393,0,49641,0.0,0.4,USA,Rnd,122
76,1.5,256,49367,0,49623,0.0,0.4,USA,Rnd,119
77,1.5,249,49374,0,49623,0.0,0.4,USA,Rnd,131
78,1.5,250,49343,0,49593,0.0,0.4,USA,Rnd,118
79,1.5,254,49354,0,49608,0.0,0.4,USA,Rnd,122
80,1.5,247,49367,0,49614,0.0,0.4,USA,Rnd,120
81,1.5,254,49380,0,49634,0.0,0.4,USA,Rnd,136
82,1.5,252,49332,0,49584,0.0,0.4,USA,Rnd,114
83,1.5,247,49354,0,49601,0.0,0.4,USA,Rnd,120
84,1.5,253,49326,0,49579,0.0,0.4,USA,Rnd,140
85,1.5,248,49395,0,49643,0.0,0.4,USA,Rnd,120
86,1.5,254,49368,0,49622,0.0,0.4,USA,Rnd,109
87,1.5,249,49391,0,49640,0.0,0.4,USA,Rnd,131
88,1.5,256,49371,0,49627,0.0,0.4,USA,Rnd,123
89,1.5,253,49383,0,49636,0.0,0.4,USA,Rnd,124
90,1.5,251,49370,0,49621,0.0,0.4,USA,Rnd,125
91,1.5,242,49391,0,49633,0.0,0.4,USA,Rnd,119
92,1.5,251,49373,0,49624,0.0,0.4,USA,Rnd,122
93,1.5,254,49368,0,49622,0.0,0.4,USA,Rnd,123
94,1.5,243,49370,0,49613,0.0,0.4,USA,Rnd,123
95,1.5,255,49340,0,49595,0.0,0.4,USA,Rnd,122
96,1.5,254,49352,0,49606,0.0,0.4,USA,Rnd,119
97,1.5,255,49389,0,49644,0.0,0.4,USA,Rnd,118
98,1.5,251,49325,0,49576,0.0,0.4,USA,Rnd,112
99,1.5,257,49331,0,49588,0.0,0.4,USA,Rnd,124
