,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,207,49386,0,49593,0.45,0.055,USA,Rnd,131
1,1.5,215,49414,0,49629,0.45,0.055,USA,Rnd,150
2,1.5,217,49352,0,49569,0.45,0.055,USA,Rnd,125
3,1.5,207,49389,0,49596,0.45,0.055,USA,Rnd,138
4,1.5,206,49368,0,49574,0.45,0.055,USA,Rnd,150
5,1.5,211,49381,0,49592,0.45,0.055,USA,Rnd,150
6,1.5,210,49402,0,49612,0.45,0.055,USA,Rnd,140
7,1.5,198,49343,0,49541,0.45,0.055,USA,Rnd,129
8,1.5,204,49334,0,49538,0.45,0.055,USA,Rnd,119
9,1.5,216,49353,0,49569,0.45,0.055,USA,Rnd,129
10,1.5,203,49328,0,49531,0.45,0.055,USA,Rnd,138
11,1.5,212,49347,0,49559,0.45,0.055,USA,Rnd,123
12,1.5,202,49379,0,49581,0.45,0.055,USA,Rnd,132
13,1.5,193,49370,0,49563,0.45,0.055,USA,Rnd,153
14,1.5,217,49352,0,49569,0.45,0.055,USA,Rnd,134
15,1.5,206,49384,0,49590,0.45,0.055,USA,Rnd,130
16,1.5,225,49351,0,49576,0.45,0.055,USA,Rnd,136
17,1.5,221,49383,0,49604,0.45,0.055,USA,Rnd,143
18,1.5,197,49350,0,49547,0.45,0.055,USA,Rnd,154
19,1.5,201,49374,0,49575,0.45,0.055,USA,Rnd,131
20,1.5,212,49335,0,49547,0.45,0.055,USA,Rnd,141
21,1.5,215,49352,0,49567,0.45,0.055,USA,Rnd,122
22,1.5,215,49375,0,49590,0.45,0.055,USA,Rnd,127
23,1.5,219,49358,0,49577,0.45,0.055,USA,Rnd,122
24,1.5,214,49367,0,49581,0.45,0.055,USA,Rnd,139
25,1.5,208,49374,0,49582,0.45,0.055,USA,Rnd,124
26,1.5,217,49342,0,49559,0.45,0.055,USA,Rnd,135
27,1.5,203,49351,0,49554,0.45,0.055,USA,Rnd,132
28,1.5,221,49361,0,49582,0.45,0.055,USA,Rnd,137
29,1.5,207,49337,0,49544,0.45,0.055,USA,Rnd,136
30,1.5,207,49388,0,49595,0.45,0.055,USA,Rnd,136
31,1.5,211,49359,0,49570,0.45,0.055,USA,Rnd,134
32,1.5,209,49381,0,49590,0.45,0.055,USA,Rnd,138
33,1.5,212,49374,0,49586,0.45,0.055,USA,Rnd,141
34,1.5,203,49364,0,49567,0.45,0.055,USA,Rnd,116
35,1.5,197,49356,0,49553,0.45,0.055,USA,Rnd,137
36,1.5,206,49388,0,49594,0.45,0.055,USA,Rnd,142
37,1.5,211,49376,0,49587,0.45,0.055,USA,Rnd,132
38,1.5,215,49352,0,49567,0.45,0.055,USA,Rnd,143
39,1.5,212,49352,0,49564,0.45,0.055,USA,Rnd,140
40,1.5,202,49368,0,49570,0.45,0.055,USA,Rnd,125
41,1.5,215,49375,0,49590,0.45,0.055,USA,Rnd,164
42,1.5,195,49354,0,49549,0.45,0.055,USA,Rnd,137
43,1.5,212,49326,0,49538,0.45,0.055,USA,Rnd,145
44,1.5,200,49331,0,49531,0.45,0.055,USA,Rnd,127
45,1.5,209,49338,0,49547,0.45,0.055,USA,Rnd,146
46,1.5,216,49344,0,49560,0.45,0.055,USA,Rnd,142
47,1.5,222,49386,0,49608,0.45,0.055,USA,Rnd,133
48,1.5,212,49328,0,49540,0.45,0.055,USA,Rnd,141
49,1.5,203,49359,0,49562,0.45,0.055,USA,Rnd,143
50,1.5,218,49334,0,49552,0.45,0.055,USA,Rnd,143
51,1.5,215,49370,0,49585,0.45,0.055,USA,Rnd,141
52,1.5,206,49356,0,49562,0.45,0.055,USA,Rnd,142
53,1.5,219,49366,0,49585,0.45,0.055,USA,Rnd,141
54,1.5,210,49397,0,49607,0.45,0.055,USA,Rnd,127
55,1.5,224,49369,0,49593,0.45,0.055,USA,Rnd,130
56,1.5,197,49357,0,49554,0.45,0.055,USA,Rnd,142
57,1.5,227,49365,0,49592,0.45,0.055,USA,Rnd,126
58,1.5,207,49370,0,49577,0.45,0.055,USA,Rnd,132
59,1.5,219,49359,0,49578,0.45,0.055,USA,Rnd,143
60,1.5,222,49386,0,49608,0.45,0.055,USA,Rnd,139
61,1.5,201,49363,0,49564,0.45,0.055,USA,Rnd,131
62,1.5,221,49386,0,49607,0.45,0.055,USA,Rnd,136
63,1.5,213,49357,0,49570,0.45,0.055,USA,Rnd,138
64,1.5,215,49363,0,49578,0.45,0.055,USA,Rnd,149
65,1.5,206,49315,0,49521,0.45,0.055,USA,Rnd,141
66,1.5,221,49354,0,49575,0.45,0.055,USA,Rnd,145
67,1.5,213,49336,0,49549,0.45,0.055,USA,Rnd,154
68,1.5,197,49343,0,49540,0.45,0.055,USA,Rnd,134
69,1.5,201,49334,0,49535,0.45,0.055,USA,Rnd,134
70,1.5,217,49366,0,49583,0.45,0.055,USA,Rnd,170
71,1.5,225,49347,0,49572,0.45,0.055,USA,Rnd,146
72,1.5,207,49381,0,49588,0.45,0.055,USA,Rnd,127
73,1.5,221,49355,0,49576,0.45,0.055,USA,Rnd,134
74,1.5,206,49367,0,49573,0.45,0.055,USA,Rnd,143
75,1.5,214,49374,0,49588,0.45,0.055,USA,Rnd,123
76,1.5,205,49376,0,49581,0.45,0.055,USA,Rnd,126
77,1.5,215,49356,0,49571,0.45,0.055,USA,Rnd,136
