,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,199,49381,0,49580,0.8,0.5,USA,Rnd,115
1,1.5,195,49373,0,49568,0.8,0.5,USA,Rnd,125
2,1.5,191,49399,0,49590,0.8,0.5,USA,Rnd,121
3,1.5,189,49375,0,49564,0.8,0.5,USA,Rnd,132
4,1.5,197,49400,0,49597,0.8,0.5,USA,Rnd,138
5,1.5,199,49371,0,49570,0.8,0.5,USA,Rnd,128
6,1.5,193,49347,0,49540,0.8,0.5,USA,Rnd,120
7,1.5,181,49388,0,49569,0.8,0.5,USA,Rnd,115
8,1.5,214,49377,0,49591,0.8,0.5,USA,Rnd,128
9,1.5,204,49405,0,49609,0.8,0.5,USA,Rnd,136
10,1.5,196,49395,0,49591,0.8,0.5,USA,Rnd,131
11,1.5,197,49352,0,49549,0.8,0.5,USA,Rnd,119
12,1.5,198,49333,0,49531,0.8,0.5,USA,Rnd,131
13,1.5,201,49366,0,49567,0.8,0.5,USA,Rnd,122
14,1.5,192,49383,0,49575,0.8,0.5,USA,Rnd,128
15,1.5,206,49388,0,49594,0.8,0.5,USA,Rnd,150
16,1.5,202,49369,0,49571,0.8,0.5,USA,Rnd,118
17,1.5,192,49383,0,49575,0.8,0.5,USA,Rnd,145
18,1.5,189,49326,0,49515,0.8,0.5,USA,Rnd,126
19,1.5,190,49399,0,49589,0.8,0.5,USA,Rnd,128
20,1.5,205,49325,0,49530,0.8,0.5,USA,Rnd,123
21,1.5,190,49362,0,49552,0.8,0.5,USA,Rnd,138
22,1.5,194,49394,0,49588,0.8,0.5,USA,Rnd,128
23,1.5,196,49374,0,49570,0.8,0.5,USA,Rnd,121
24,1.5,200,49356,0,49556,0.8,0.5,USA,Rnd,116
25,1.5,190,49362,0,49552,0.8,0.5,USA,Rnd,127
26,1.5,195,49339,0,49534,0.8,0.5,USA,Rnd,131
27,1.5,201,49339,0,49540,0.8,0.5,USA,Rnd,137
28,1.5,211,49339,0,49550,0.8,0.5,USA,Rnd,131
29,1.5,203,49351,0,49554,0.8,0.5,USA,Rnd,129
30,1.5,191,49319,0,49510,0.8,0.5,USA,Rnd,122
31,1.5,192,49340,0,49532,0.8,0.5,USA,Rnd,114
32,1.5,210,49357,0,49567,0.8,0.5,USA,Rnd,129
33,1.5,194,49373,0,49567,0.8,0.5,USA,Rnd,124
34,1.5,198,49373,0,49571,0.8,0.5,USA,Rnd,128
35,1.5,202,49339,0,49541,0.8,0.5,USA,Rnd,126
36,1.5,191,49347,0,49538,0.8,0.5,USA,Rnd,134
37,1.5,197,49397,0,49594,0.8,0.5,USA,Rnd,126
38,1.5,190,49363,0,49553,0.8,0.5,USA,Rnd,121
39,1.5,200,49370,0,49570,0.8,0.5,USA,Rnd,120
40,1.5,205,49386,0,49591,0.8,0.5,USA,Rnd,127
41,1.5,205,49387,0,49592,0.8,0.5,USA,Rnd,126
42,1.5,194,49363,0,49557,0.8,0.5,USA,Rnd,136
43,1.5,208,49341,0,49549,0.8,0.5,USA,Rnd,116
44,1.5,200,49369,0,49569,0.8,0.5,USA,Rnd,152
45,1.5,208,49332,0,49540,0.8,0.5,USA,Rnd,130
46,1.5,189,49376,0,49565,0.8,0.5,USA,Rnd,122
47,1.5,200,49374,0,49574,0.8,0.5,USA,Rnd,130
48,1.5,200,49331,0,49531,0.8,0.5,USA,Rnd,129
49,1.5,190,49347,0,49537,0.8,0.5,USA,Rnd,113
50,1.5,197,49355,0,49552,0.8,0.5,USA,Rnd,116
51,1.5,191,49377,0,49568,0.8,0.5,USA,Rnd,145
52,1.5,199,49347,0,49546,0.8,0.5,USA,Rnd,127
53,1.5,200,49336,0,49536,0.8,0.5,USA,Rnd,125
54,1.5,193,49366,0,49559,0.8,0.5,USA,Rnd,121
55,1.5,208,49348,0,49556,0.8,0.5,USA,Rnd,116
56,1.5,196,49362,0,49558,0.8,0.5,USA,Rnd,127
57,1.5,209,49336,0,49545,0.8,0.5,USA,Rnd,132
58,1.5,204,49350,0,49554,0.8,0.5,USA,Rnd,135
59,1.5,199,49383,0,49582,0.8,0.5,USA,Rnd,132
60,1.5,205,49385,0,49590,0.8,0.5,USA,Rnd,130
61,1.5,198,49341,0,49539,0.8,0.5,USA,Rnd,116
62,1.5,191,49361,0,49552,0.8,0.5,USA,Rnd,132
63,1.5,202,49384,0,49586,0.8,0.5,USA,Rnd,135
64,1.5,197,49380,0,49577,0.8,0.5,USA,Rnd,123
65,1.5,210,49355,0,49565,0.8,0.5,USA,Rnd,117
66,1.5,205,49354,0,49559,0.8,0.5,USA,Rnd,131
67,1.5,195,49362,0,49557,0.8,0.5,USA,Rnd,118
68,1.5,207,49359,0,49566,0.8,0.5,USA,Rnd,159
