,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,207,49395,0,49602,0.45,0.04,USA,Rnd,120
1,1.5,213,49356,0,49569,0.45,0.04,USA,Rnd,131
2,1.5,224,49378,0,49602,0.45,0.04,USA,Rnd,138
3,1.5,208,49380,0,49588,0.45,0.04,USA,Rnd,123
4,1.5,207,49376,0,49583,0.45,0.04,USA,Rnd,145
5,1.5,189,49371,0,49560,0.45,0.04,USA,Rnd,138
6,1.5,208,49355,0,49563,0.45,0.04,USA,Rnd,145
7,1.5,210,49361,0,49571,0.45,0.04,USA,Rnd,124
8,1.5,212,49371,0,49583,0.45,0.04,USA,Rnd,133
9,1.5,212,49367,0,49579,0.45,0.04,USA,Rnd,154
10,1.5,195,49356,0,49551,0.45,0.04,USA,Rnd,128
11,1.5,208,49313,0,49521,0.45,0.04,USA,Rnd,154
12,1.5,223,49374,0,49597,0.45,0.04,USA,Rnd,153
13,1.5,207,49351,0,49558,0.45,0.04,USA,Rnd,119
14,1.5,214,49350,0,49564,0.45,0.04,USA,Rnd,132
15,1.5,214,49341,0,49555,0.45,0.04,USA,Rnd,122
16,1.5,227,49345,0,49572,0.45,0.04,USA,Rnd,160
17,1.5,209,49339,0,49548,0.45,0.04,USA,Rnd,145
18,1.5,206,49321,0,49527,0.45,0.04,USA,Rnd,138
19,1.5,220,49386,0,49606,0.45,0.04,USA,Rnd,128
20,1.5,209,49378,0,49587,0.45,0.04,USA,Rnd,125
21,1.5,215,49402,0,49617,0.45,0.04,USA,Rnd,146
22,1.5,205,49379,0,49584,0.45,0.04,USA,Rnd,154
23,1.5,220,49355,0,49575,0.45,0.04,USA,Rnd,128
24,1.5,208,49338,0,49546,0.45,0.04,USA,Rnd,160
25,1.5,206,49354,0,49560,0.45,0.04,USA,Rnd,140
26,1.5,205,49396,0,49601,0.45,0.04,USA,Rnd,147
27,1.5,193,49356,0,49549,0.45,0.04,USA,Rnd,139
28,1.5,210,49373,0,49583,0.45,0.04,USA,Rnd,120
29,1.5,209,49359,0,49568,0.45,0.04,USA,Rnd,127
30,1.5,179,49380,0,49559,0.45,0.04,USA,Rnd,130
31,1.5,203,49370,0,49573,0.45,0.04,USA,Rnd,149
32,1.5,213,49380,0,49593,0.45,0.04,USA,Rnd,160
33,1.5,210,49371,0,49581,0.45,0.04,USA,Rnd,141
34,1.5,209,49377,0,49586,0.45,0.04,USA,Rnd,140
35,1.5,203,49325,0,49528,0.45,0.04,USA,Rnd,134
36,1.5,203,49356,0,49559,0.45,0.04,USA,Rnd,125
37,1.5,202,49380,0,49582,0.45,0.04,USA,Rnd,121
38,1.5,207,49360,0,49567,0.45,0.04,USA,Rnd,131
39,1.5,213,49356,0,49569,0.45,0.04,USA,Rnd,145
40,1.5,196,49347,0,49543,0.45,0.04,USA,Rnd,123
41,1.5,202,49334,0,49536,0.45,0.04,USA,Rnd,145
42,1.5,218,49324,0,49542,0.45,0.04,USA,Rnd,141
43,1.5,228,49330,0,49558,0.45,0.04,USA,Rnd,151
44,1.5,201,49334,0,49535,0.45,0.04,USA,Rnd,136
45,1.5,224,49403,0,49627,0.45,0.04,USA,Rnd,151
46,1.5,203,49370,0,49573,0.45,0.04,USA,Rnd,146
47,1.5,204,49316,0,49520,0.45,0.04,USA,Rnd,145
48,1.5,202,49358,0,49560,0.45,0.04,USA,Rnd,135
49,1.5,203,49334,0,49537,0.45,0.04,USA,Rnd,129
50,1.5,209,49367,0,49576,0.45,0.04,USA,Rnd,137
51,1.5,214,49355,0,49569,0.45,0.04,USA,Rnd,123
52,1.5,218,49352,0,49570,0.45,0.04,USA,Rnd,163
53,1.5,216,49353,0,49569,0.45,0.04,USA,Rnd,143
54,1.5,209,49345,0,49554,0.45,0.04,USA,Rnd,134
55,1.5,211,49367,0,49578,0.45,0.04,USA,Rnd,137
56,1.5,195,49408,0,49603,0.45,0.04,USA,Rnd,144
57,1.5,198,49378,0,49576,0.45,0.04,USA,Rnd,142
58,1.5,204,49364,0,49568,0.45,0.04,USA,Rnd,122
59,1.5,221,49390,0,49611,0.45,0.04,USA,Rnd,135
60,1.5,215,49350,0,49565,0.45,0.04,USA,Rnd,135
61,1.5,222,49352,0,49574,0.45,0.04,USA,Rnd,135
62,1.5,216,49389,0,49605,0.45,0.04,USA,Rnd,136
63,1.5,225,49359,0,49584,0.45,0.04,USA,Rnd,148
64,1.5,209,49393,0,49602,0.45,0.04,USA,Rnd,142
65,1.5,193,49389,0,49582,0.45,0.04,USA,Rnd,143
66,1.5,214,49344,0,49558,0.45,0.04,USA,Rnd,124
