,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,163,49389,0,49552,0.7,0.06,USA,Rnd,152
1,1.5,141,49359,0,49500,0.7,0.06,USA,Rnd,143
2,1.5,162,49335,0,49497,0.7,0.06,USA,Rnd,175
3,1.5,136,49351,0,49487,0.7,0.06,USA,Rnd,158
4,1.5,151,49360,0,49511,0.7,0.06,USA,Rnd,151
5,1.5,149,49400,0,49549,0.7,0.06,USA,Rnd,148
6,1.5,140,49371,0,49511,0.7,0.06,USA,Rnd,154
7,1.5,153,49370,0,49523,0.7,0.06,USA,Rnd,146
8,1.5,173,49354,0,49527,0.7,0.06,USA,Rnd,150
9,1.5,169,49359,0,49528,0.7,0.06,USA,Rnd,163
10,1.5,162,49373,0,49535,0.7,0.06,USA,Rnd,157
11,1.5,155,49359,0,49514,0.7,0.06,USA,Rnd,148
12,1.5,147,49384,0,49531,0.7,0.06,USA,Rnd,240
13,1.5,158,49376,0,49534,0.7,0.06,USA,Rnd,184
14,1.5,159,49338,0,49497,0.7,0.06,USA,Rnd,168
15,1.5,160,49379,0,49539,0.7,0.06,USA,Rnd,148
16,1.5,145,49376,0,49521,0.7,0.06,USA,Rnd,131
17,1.5,174,49321,0,49495,0.7,0.06,USA,Rnd,157
18,1.5,152,49320,0,49472,0.7,0.06,USA,Rnd,145
19,1.5,154,49356,0,49510,0.7,0.06,USA,Rnd,129
20,1.5,151,49361,0,49512,0.7,0.06,USA,Rnd,130
21,1.5,167,49317,0,49484,0.7,0.06,USA,Rnd,168
22,1.5,149,49359,0,49508,0.7,0.06,USA,Rnd,151
23,1.5,159,49375,0,49534,0.7,0.06,USA,Rnd,134
24,1.5,149,49344,0,49493,0.7,0.06,USA,Rnd,133
25,1.5,171,49325,0,49496,0.7,0.06,USA,Rnd,171
26,1.5,165,49375,0,49540,0.7,0.06,USA,Rnd,176
27,1.5,152,49368,0,49520,0.7,0.06,USA,Rnd,167
