,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,56,49345,0,49401,0.85,0.01,USA,Rnd,119
1,1.5,41,0,0,41,0.85,0.01,USA,Rnd,97
2,1.5,67,49332,0,49399,0.85,0.01,USA,Rnd,144
3,1.5,57,49372,0,49429,0.85,0.01,USA,Rnd,183
4,1.5,17,49356,0,49373,0.85,0.01,USA,Rnd,186
5,1.5,65,49332,0,49397,0.85,0.01,USA,Rnd,197
6,1.5,96,49362,0,49458,0.85,0.01,USA,Rnd,160
7,1.5,53,49372,0,49425,0.85,0.01,USA,Rnd,178
8,1.5,49,0,0,49,0.85,0.01,USA,Rnd,130
9,1.5,53,49329,0,49382,0.85,0.01,USA,Rnd,156
10,1.5,60,49367,0,49427,0.85,0.01,USA,Rnd,210
11,1.5,72,49338,0,49410,0.85,0.01,USA,Rnd,221
12,1.5,62,49377,0,49439,0.85,0.01,USA,Rnd,152
13,1.5,73,49357,0,49430,0.85,0.01,USA,Rnd,175
14,1.5,60,49363,0,49423,0.85,0.01,USA,Rnd,251
15,1.5,85,49368,0,49453,0.85,0.01,USA,Rnd,160
16,1.5,47,49339,0,49386,0.85,0.01,USA,Rnd,218
17,1.5,70,49362,0,49432,0.85,0.01,USA,Rnd,205
18,1.5,77,0,0,77,0.85,0.01,USA,Rnd,243
19,1.5,41,49381,0,49422,0.85,0.01,USA,Rnd,142
20,1.5,55,0,0,55,0.85,0.01,USA,Rnd,172
21,1.5,17,0,0,17,0.85,0.01,USA,Rnd,113
22,1.5,65,49353,0,49418,0.85,0.01,USA,Rnd,187
23,1.5,62,49392,0,49454,0.85,0.01,USA,Rnd,177
24,1.5,65,49371,0,49436,0.85,0.01,USA,Rnd,190
25,1.5,100,49388,0,49488,0.85,0.01,USA,Rnd,259
26,1.5,66,49379,0,49445,0.85,0.01,USA,Rnd,148
27,1.5,57,0,0,57,0.85,0.01,USA,Rnd,105
28,1.5,63,49362,0,49425,0.85,0.01,USA,Rnd,171
29,1.5,73,49375,0,49448,0.85,0.01,USA,Rnd,160
30,1.5,97,49359,0,49456,0.85,0.01,USA,Rnd,206
31,1.5,58,49362,0,49420,0.85,0.01,USA,Rnd,248
32,1.5,62,49372,0,49434,0.85,0.01,USA,Rnd,196
33,1.5,82,49340,0,49422,0.85,0.01,USA,Rnd,184
34,1.5,74,49361,0,49435,0.85,0.01,USA,Rnd,160
35,1.5,53,0,0,53,0.85,0.01,USA,Rnd,252
36,1.5,49,0,0,49,0.85,0.01,USA,Rnd,139
37,1.5,59,49326,0,49385,0.85,0.01,USA,Rnd,232
38,1.5,25,0,0,25,0.85,0.01,USA,Rnd,85
39,1.5,60,49394,0,49454,0.85,0.01,USA,Rnd,218
40,1.5,58,0,0,58,0.85,0.01,USA,Rnd,139
41,1.5,16,0,0,16,0.85,0.01,USA,Rnd,116
42,1.5,62,49365,0,49427,0.85,0.01,USA,Rnd,155
43,1.5,40,0,0,40,0.85,0.01,USA,Rnd,160
44,1.5,60,49325,0,49385,0.85,0.01,USA,Rnd,194
45,1.5,64,49354,0,49418,0.85,0.01,USA,Rnd,156
46,1.5,68,49391,0,49459,0.85,0.01,USA,Rnd,176
47,1.5,82,49353,0,49435,0.85,0.01,USA,Rnd,294
48,1.5,60,49391,0,49451,0.85,0.01,USA,Rnd,206
49,1.5,62,0,0,62,0.85,0.01,USA,Rnd,179
50,1.5,91,0,0,91,0.85,0.01,USA,Rnd,213
51,1.5,69,49370,0,49439,0.85,0.01,USA,Rnd,164
52,1.5,78,49382,0,49460,0.85,0.01,USA,Rnd,158
53,1.5,60,0,0,60,0.85,0.01,USA,Rnd,131
54,1.5,60,0,0,60,0.85,0.01,USA,Rnd,106
55,1.5,60,49345,0,49405,0.85,0.01,USA,Rnd,186
56,1.5,36,49339,0,49375,0.85,0.01,USA,Rnd,190
57,1.5,41,49335,0,49376,0.85,0.01,USA,Rnd,153
58,1.5,33,49314,0,49347,0.85,0.01,USA,Rnd,162
59,1.5,63,49319,0,49382,0.85,0.01,USA,Rnd,174
60,1.5,61,0,0,61,0.85,0.01,USA,Rnd,133
61,1.5,9,0,0,9,0.85,0.01,USA,Rnd,68
62,1.5,22,49316,0,49338,0.85,0.01,USA,Rnd,207
63,1.5,30,49357,0,49387,0.85,0.01,USA,Rnd,177
64,1.5,53,0,0,53,0.85,0.01,USA,Rnd,263
65,1.5,64,49343,0,49407,0.85,0.01,USA,Rnd,180
66,1.5,51,0,0,51,0.85,0.01,USA,Rnd,234
67,1.5,58,49349,0,49407,0.85,0.01,USA,Rnd,146
68,1.5,56,0,0,56,0.85,0.01,USA,Rnd,108
69,1.5,55,49380,0,49435,0.85,0.01,USA,Rnd,191
70,1.5,49,49395,0,49444,0.85,0.01,USA,Rnd,123
71,1.5,68,49367,0,49435,0.85,0.01,USA,Rnd,166
72,1.5,45,0,0,45,0.85,0.01,USA,Rnd,119
73,1.5,45,0,0,45,0.85,0.01,USA,Rnd,181
74,1.5,29,49345,0,49374,0.85,0.01,USA,Rnd,136
75,1.5,61,49342,0,49403,0.85,0.01,USA,Rnd,140
76,1.5,64,49372,0,49436,0.85,0.01,USA,Rnd,180
77,1.5,64,49377,0,49441,0.85,0.01,USA,Rnd,138
78,1.5,95,49391,0,49486,0.85,0.01,USA,Rnd,189
79,1.5,52,49312,0,49364,0.85,0.01,USA,Rnd,156
80,1.5,83,49357,0,49440,0.85,0.01,USA,Rnd,203
81,1.5,60,0,0,60,0.85,0.01,USA,Rnd,172
82,1.5,49,0,0,49,0.85,0.01,USA,Rnd,198
83,1.5,47,49342,0,49389,0.85,0.01,USA,Rnd,158
84,1.5,52,49364,0,49416,0.85,0.01,USA,Rnd,307
85,1.5,36,49405,0,49441,0.85,0.01,USA,Rnd,131
86,1.5,45,0,0,45,0.85,0.01,USA,Rnd,96
87,1.5,57,49353,0,49410,0.85,0.01,USA,Rnd,229
88,1.5,49,49370,0,49419,0.85,0.01,USA,Rnd,132
89,1.5,65,49380,0,49445,0.85,0.01,USA,Rnd,316
90,1.5,66,49353,0,49419,0.85,0.01,USA,Rnd,141
91,1.5,61,49378,0,49439,0.85,0.01,USA,Rnd,149
92,1.5,48,0,0,48,0.85,0.01,USA,Rnd,109
93,1.5,63,49326,0,49389,0.85,0.01,USA,Rnd,190
94,1.5,38,49358,0,49396,0.85,0.01,USA,Rnd,132
95,1.5,73,49357,0,49430,0.85,0.01,USA,Rnd,264
96,1.5,73,0,0,73,0.85,0.01,USA,Rnd,144
97,1.5,77,49353,0,49430,0.85,0.01,USA,Rnd,278
98,1.5,77,0,0,77,0.85,0.01,USA,Rnd,109
99,1.5,52,49358,0,49410,0.85,0.01,USA,Rnd,173
