,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,211,49352,0,49563,0.45,0.075,USA,Rnd,145
1,1.5,207,49372,0,49579,0.45,0.075,USA,Rnd,127
2,1.5,202,49375,0,49577,0.45,0.075,USA,Rnd,129
3,1.5,215,49382,0,49597,0.45,0.075,USA,Rnd,142
4,1.5,219,49374,0,49593,0.45,0.075,USA,Rnd,133
5,1.5,206,49338,0,49544,0.45,0.075,USA,Rnd,139
6,1.5,204,49358,0,49562,0.45,0.075,USA,Rnd,139
7,1.5,218,49381,0,49599,0.45,0.075,USA,Rnd,123
8,1.5,190,49319,0,49509,0.45,0.075,USA,Rnd,131
9,1.5,209,49385,0,49594,0.45,0.075,USA,Rnd,124
10,1.5,207,49348,0,49555,0.45,0.075,USA,Rnd,140
11,1.5,204,49379,0,49583,0.45,0.075,USA,Rnd,136
12,1.5,218,49353,0,49571,0.45,0.075,USA,Rnd,127
13,1.5,203,49353,0,49556,0.45,0.075,USA,Rnd,127
14,1.5,214,49342,0,49556,0.45,0.075,USA,Rnd,173
15,1.5,199,49324,0,49523,0.45,0.075,USA,Rnd,134
16,1.5,221,49335,0,49556,0.45,0.075,USA,Rnd,158
17,1.5,201,49309,0,49510,0.45,0.075,USA,Rnd,133
18,1.5,204,49349,0,49553,0.45,0.075,USA,Rnd,117
19,1.5,202,49355,0,49557,0.45,0.075,USA,Rnd,133
20,1.5,214,49376,0,49590,0.45,0.075,USA,Rnd,124
21,1.5,220,49295,0,49515,0.45,0.075,USA,Rnd,144
22,1.5,200,49358,0,49558,0.45,0.075,USA,Rnd,182
23,1.5,200,49335,0,49535,0.45,0.075,USA,Rnd,138
24,1.5,184,49360,0,49544,0.45,0.075,USA,Rnd,136
25,1.5,204,49372,0,49576,0.45,0.075,USA,Rnd,138
26,1.5,213,49385,0,49598,0.45,0.075,USA,Rnd,127
27,1.5,224,49373,0,49597,0.45,0.075,USA,Rnd,137
28,1.5,225,49358,0,49583,0.45,0.075,USA,Rnd,128
29,1.5,199,49349,0,49548,0.45,0.075,USA,Rnd,130
30,1.5,188,49374,0,49562,0.45,0.075,USA,Rnd,131
31,1.5,202,49358,0,49560,0.45,0.075,USA,Rnd,129
32,1.5,197,49412,0,49609,0.45,0.075,USA,Rnd,144
33,1.5,197,49338,0,49535,0.45,0.075,USA,Rnd,126
34,1.5,209,49376,0,49585,0.45,0.075,USA,Rnd,119
35,1.5,190,49353,0,49543,0.45,0.075,USA,Rnd,129
36,1.5,208,49359,0,49567,0.45,0.075,USA,Rnd,143
37,1.5,224,49337,0,49561,0.45,0.075,USA,Rnd,143
38,1.5,193,49334,0,49527,0.45,0.075,USA,Rnd,126
39,1.5,209,49363,0,49572,0.45,0.075,USA,Rnd,132
40,1.5,208,49339,0,49547,0.45,0.075,USA,Rnd,124
41,1.5,218,49344,0,49562,0.45,0.075,USA,Rnd,122
42,1.5,189,49325,0,49514,0.45,0.075,USA,Rnd,129
43,1.5,210,49361,0,49571,0.45,0.075,USA,Rnd,193
44,1.5,214,49361,0,49575,0.45,0.075,USA,Rnd,137
45,1.5,204,49377,0,49581,0.45,0.075,USA,Rnd,129
46,1.5,206,49350,0,49556,0.45,0.075,USA,Rnd,156
47,1.5,211,49331,0,49542,0.45,0.075,USA,Rnd,127
48,1.5,202,49376,0,49578,0.45,0.075,USA,Rnd,126
49,1.5,188,49359,0,49547,0.45,0.075,USA,Rnd,131
50,1.5,209,49386,0,49595,0.45,0.075,USA,Rnd,139
51,1.5,219,49355,0,49574,0.45,0.075,USA,Rnd,129
52,1.5,212,49392,0,49604,0.45,0.075,USA,Rnd,131
53,1.5,200,49352,0,49552,0.45,0.075,USA,Rnd,141
54,1.5,204,49358,0,49562,0.45,0.075,USA,Rnd,142
55,1.5,193,49389,0,49582,0.45,0.075,USA,Rnd,141
56,1.5,203,49399,0,49602,0.45,0.075,USA,Rnd,130
57,1.5,211,49396,0,49607,0.45,0.075,USA,Rnd,127
