,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,58,49344,0,49402,0.85,0.02,USA,Rnd,209
1,1.5,55,49345,0,49400,0.85,0.02,USA,Rnd,164
2,1.5,28,49347,0,49375,0.85,0.02,USA,Rnd,162
3,1.5,28,0,0,28,0.85,0.02,USA,Rnd,181
4,1.5,43,49371,0,49414,0.85,0.02,USA,Rnd,168
5,1.5,53,49332,0,49385,0.85,0.02,USA,Rnd,178
6,1.5,80,0,0,80,0.85,0.02,USA,Rnd,151
7,1.5,68,49380,0,49448,0.85,0.02,USA,Rnd,159
8,1.5,39,0,0,39,0.85,0.02,USA,Rnd,104
9,1.5,76,49403,0,49479,0.85,0.02,USA,Rnd,159
10,1.5,73,49369,0,49442,0.85,0.02,USA,Rnd,152
11,1.5,22,0,0,22,0.85,0.02,USA,Rnd,87
12,1.5,62,49349,0,49411,0.85,0.02,USA,Rnd,143
13,1.5,56,0,0,56,0.85,0.02,USA,Rnd,125
14,1.5,62,0,0,62,0.85,0.02,USA,Rnd,183
15,1.5,60,49332,0,49392,0.85,0.02,USA,Rnd,144
16,1.5,15,0,0,15,0.85,0.02,USA,Rnd,97
17,1.5,19,0,0,19,0.85,0.02,USA,Rnd,99
18,1.5,57,0,0,57,0.85,0.02,USA,Rnd,130
19,1.5,69,49354,0,49423,0.85,0.02,USA,Rnd,211
20,1.5,77,49400,0,49477,0.85,0.02,USA,Rnd,134
21,1.5,39,49364,0,49403,0.85,0.02,USA,Rnd,218
22,1.5,44,0,0,44,0.85,0.02,USA,Rnd,120
23,1.5,69,0,0,69,0.85,0.02,USA,Rnd,170
24,1.5,82,49361,0,49443,0.85,0.02,USA,Rnd,202
25,1.5,76,49359,0,49435,0.85,0.02,USA,Rnd,205
26,1.5,60,49385,0,49445,0.85,0.02,USA,Rnd,136
27,1.5,40,0,0,40,0.85,0.02,USA,Rnd,215
28,1.5,62,0,0,62,0.85,0.02,USA,Rnd,219
29,1.5,61,0,0,61,0.85,0.02,USA,Rnd,184
30,1.5,46,0,0,46,0.85,0.02,USA,Rnd,163
31,1.5,81,0,0,81,0.85,0.02,USA,Rnd,138
32,1.5,54,49361,0,49415,0.85,0.02,USA,Rnd,170
33,1.5,50,49339,0,49389,0.85,0.02,USA,Rnd,153
34,1.5,76,49360,0,49436,0.85,0.02,USA,Rnd,181
35,1.5,70,49358,0,49428,0.85,0.02,USA,Rnd,215
36,1.5,79,49329,0,49408,0.85,0.02,USA,Rnd,207
37,1.5,37,0,0,37,0.85,0.02,USA,Rnd,191
38,1.5,48,0,0,48,0.85,0.02,USA,Rnd,145
39,1.5,43,49366,0,49409,0.85,0.02,USA,Rnd,133
40,1.5,73,0,0,73,0.85,0.02,USA,Rnd,147
41,1.5,64,0,0,64,0.85,0.02,USA,Rnd,129
42,1.5,104,49384,0,49488,0.85,0.02,USA,Rnd,144
43,1.5,51,49375,0,49426,0.85,0.02,USA,Rnd,157
44,1.5,48,0,0,48,0.85,0.02,USA,Rnd,126
45,1.5,75,49329,0,49404,0.85,0.02,USA,Rnd,135
46,1.5,72,49338,0,49410,0.85,0.02,USA,Rnd,127
47,1.5,12,0,0,12,0.85,0.02,USA,Rnd,65
48,1.5,64,0,0,64,0.85,0.02,USA,Rnd,181
49,1.5,82,49369,0,49451,0.85,0.02,USA,Rnd,213
50,1.5,42,49369,0,49411,0.85,0.02,USA,Rnd,140
51,1.5,77,49363,0,49440,0.85,0.02,USA,Rnd,157
52,1.5,76,49323,0,49399,0.85,0.02,USA,Rnd,181
53,1.5,80,49330,0,49410,0.85,0.02,USA,Rnd,199
54,1.5,60,49367,0,49427,0.85,0.02,USA,Rnd,225
55,1.5,69,49352,0,49421,0.85,0.02,USA,Rnd,206
56,1.5,72,49394,0,49466,0.85,0.02,USA,Rnd,145
57,1.5,33,0,0,33,0.85,0.02,USA,Rnd,136
58,1.5,51,0,0,51,0.85,0.02,USA,Rnd,217
59,1.5,28,0,0,28,0.85,0.02,USA,Rnd,126
60,1.5,49,49360,0,49409,0.85,0.02,USA,Rnd,291
61,1.5,50,49365,0,49415,0.85,0.02,USA,Rnd,145
62,1.5,73,49381,0,49454,0.85,0.02,USA,Rnd,145
63,1.5,44,49386,0,49430,0.85,0.02,USA,Rnd,201
64,1.5,69,49378,0,49447,0.85,0.02,USA,Rnd,203
65,1.5,68,49346,0,49414,0.85,0.02,USA,Rnd,196
66,1.5,53,49363,0,49416,0.85,0.02,USA,Rnd,163
67,1.5,83,49356,0,49439,0.85,0.02,USA,Rnd,161
68,1.5,58,49358,0,49416,0.85,0.02,USA,Rnd,245
69,1.5,46,49338,0,49384,0.85,0.02,USA,Rnd,153
70,1.5,62,49388,0,49450,0.85,0.02,USA,Rnd,174
71,1.5,88,49333,0,49421,0.85,0.02,USA,Rnd,147
72,1.5,51,0,0,51,0.85,0.02,USA,Rnd,225
