,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,228,49402,0,49630,0.2,0.08,USA,Rnd,141
1,1.5,231,49359,0,49590,0.2,0.08,USA,Rnd,122
2,1.5,233,49343,0,49576,0.2,0.08,USA,Rnd,155
3,1.5,226,49292,0,49518,0.2,0.08,USA,Rnd,138
4,1.5,233,49377,0,49610,0.2,0.08,USA,Rnd,124
5,1.5,235,49329,0,49564,0.2,0.08,USA,Rnd,138
6,1.5,229,49382,0,49611,0.2,0.08,USA,Rnd,123
7,1.5,242,49350,0,49592,0.2,0.08,USA,Rnd,136
8,1.5,243,49349,0,49592,0.2,0.08,USA,Rnd,144
9,1.5,238,49347,0,49585,0.2,0.08,USA,Rnd,142
10,1.5,227,49334,0,49561,0.2,0.08,USA,Rnd,134
11,1.5,217,49336,0,49553,0.2,0.08,USA,Rnd,122
12,1.5,238,49382,0,49620,0.2,0.08,USA,Rnd,135
13,1.5,229,49392,0,49621,0.2,0.08,USA,Rnd,141
14,1.5,224,49367,0,49591,0.2,0.08,USA,Rnd,128
15,1.5,237,49383,0,49620,0.2,0.08,USA,Rnd,126
16,1.5,235,49352,0,49587,0.2,0.08,USA,Rnd,132
17,1.5,234,49390,0,49624,0.2,0.08,USA,Rnd,136
18,1.5,243,49319,0,49562,0.2,0.08,USA,Rnd,124
19,1.5,210,49361,0,49571,0.2,0.08,USA,Rnd,125
20,1.5,231,49286,0,49517,0.2,0.08,USA,Rnd,144
21,1.5,230,49357,0,49587,0.2,0.08,USA,Rnd,126
22,1.5,243,49394,0,49637,0.2,0.08,USA,Rnd,128
23,1.5,236,49383,0,49619,0.2,0.08,USA,Rnd,132
24,1.5,241,49370,0,49611,0.2,0.08,USA,Rnd,140
25,1.5,236,49376,0,49612,0.2,0.08,USA,Rnd,133
26,1.5,225,49351,0,49576,0.2,0.08,USA,Rnd,127
27,1.5,231,49365,0,49596,0.2,0.08,USA,Rnd,127
28,1.5,230,49377,0,49607,0.2,0.08,USA,Rnd,134
29,1.5,229,49318,0,49547,0.2,0.08,USA,Rnd,144
30,1.5,232,49362,0,49594,0.2,0.08,USA,Rnd,144
31,1.5,236,49347,0,49583,0.2,0.08,USA,Rnd,125
32,1.5,241,49354,0,49595,0.2,0.08,USA,Rnd,139
33,1.5,245,49383,0,49628,0.2,0.08,USA,Rnd,137
34,1.5,229,49394,0,49623,0.2,0.08,USA,Rnd,133
35,1.5,235,49364,0,49599,0.2,0.08,USA,Rnd,131
36,1.5,234,49391,0,49625,0.2,0.08,USA,Rnd,143
37,1.5,240,49347,0,49587,0.2,0.08,USA,Rnd,142
38,1.5,235,49329,0,49564,0.2,0.08,USA,Rnd,129
39,1.5,237,49387,0,49624,0.2,0.08,USA,Rnd,154
40,1.5,234,49346,0,49580,0.2,0.08,USA,Rnd,129
41,1.5,233,49362,0,49595,0.2,0.08,USA,Rnd,131
42,1.5,236,49358,0,49594,0.2,0.08,USA,Rnd,127
43,1.5,230,49317,0,49547,0.2,0.08,USA,Rnd,130
44,1.5,242,49364,0,49606,0.2,0.08,USA,Rnd,126
45,1.5,238,49378,0,49616,0.2,0.08,USA,Rnd,137
46,1.5,242,49374,0,49616,0.2,0.08,USA,Rnd,116
47,1.5,229,49375,0,49604,0.2,0.08,USA,Rnd,125
48,1.5,223,49371,0,49594,0.2,0.08,USA,Rnd,124
49,1.5,235,49367,0,49602,0.2,0.08,USA,Rnd,121
50,1.5,239,49351,0,49590,0.2,0.08,USA,Rnd,122
51,1.5,242,49387,0,49629,0.2,0.08,USA,Rnd,130
52,1.5,236,49368,0,49604,0.2,0.08,USA,Rnd,132
53,1.5,229,49348,0,49577,0.2,0.08,USA,Rnd,138
54,1.5,235,49352,0,49587,0.2,0.08,USA,Rnd,150
55,1.5,236,49366,0,49602,0.2,0.08,USA,Rnd,130
56,1.5,239,49373,0,49612,0.2,0.08,USA,Rnd,151
57,1.5,245,49351,0,49596,0.2,0.08,USA,Rnd,147
58,1.5,232,49354,0,49586,0.2,0.08,USA,Rnd,137
59,1.5,243,49390,0,49633,0.2,0.08,USA,Rnd,148
60,1.5,244,49360,0,49604,0.2,0.08,USA,Rnd,132
61,1.5,246,49349,0,49595,0.2,0.08,USA,Rnd,130
62,1.5,241,49364,0,49605,0.2,0.08,USA,Rnd,129
63,1.5,237,49378,0,49615,0.2,0.08,USA,Rnd,142
64,1.5,242,49348,0,49590,0.2,0.08,USA,Rnd,132
65,1.5,244,49350,0,49594,0.2,0.08,USA,Rnd,130
66,1.5,233,49330,0,49563,0.2,0.08,USA,Rnd,130
67,1.5,246,49353,0,49599,0.2,0.08,USA,Rnd,125
68,1.5,244,49373,0,49617,0.2,0.08,USA,Rnd,144
69,1.5,241,49348,0,49589,0.2,0.08,USA,Rnd,123
70,1.5,237,49371,0,49608,0.2,0.08,USA,Rnd,124
71,1.5,229,49388,0,49617,0.2,0.08,USA,Rnd,123
72,1.5,236,49367,0,49603,0.2,0.08,USA,Rnd,137
73,1.5,234,49319,0,49553,0.2,0.08,USA,Rnd,131
74,1.5,230,49413,0,49643,0.2,0.08,USA,Rnd,127
75,1.5,235,49337,0,49572,0.2,0.08,USA,Rnd,138
76,1.5,230,49371,0,49601,0.2,0.08,USA,Rnd,130
77,1.5,226,49357,0,49583,0.2,0.08,USA,Rnd,136
78,1.5,244,49397,0,49641,0.2,0.08,USA,Rnd,135
79,1.5,237,49350,0,49587,0.2,0.08,USA,Rnd,132
80,1.5,237,49360,0,49597,0.2,0.08,USA,Rnd,134
81,1.5,245,49356,0,49601,0.2,0.08,USA,Rnd,128
82,1.5,239,49365,0,49604,0.2,0.08,USA,Rnd,126
83,1.5,239,49399,0,49638,0.2,0.08,USA,Rnd,144
84,1.5,233,49337,0,49570,0.2,0.08,USA,Rnd,121
85,1.5,250,49386,0,49636,0.2,0.08,USA,Rnd,136
86,1.5,240,49375,0,49615,0.2,0.08,USA,Rnd,134
