,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,207,49318,0,49525,0.3,0.01,USA,Rnd,145
1,1.5,225,49366,0,49591,0.3,0.01,USA,Rnd,143
2,1.5,223,49359,0,49582,0.3,0.01,USA,Rnd,144
3,1.5,220,49364,0,49584,0.3,0.01,USA,Rnd,158
4,1.5,224,49340,0,49564,0.3,0.01,USA,Rnd,133
5,1.5,211,49345,0,49556,0.3,0.01,USA,Rnd,129
6,1.5,225,49332,0,49557,0.3,0.01,USA,Rnd,132
7,1.5,224,49396,0,49620,0.3,0.01,USA,Rnd,162
8,1.5,214,49360,0,49574,0.3,0.01,USA,Rnd,133
9,1.5,212,49319,0,49531,0.3,0.01,USA,Rnd,120
10,1.5,243,49406,0,49649,0.3,0.01,USA,Rnd,156
11,1.5,218,49327,0,49545,0.3,0.01,USA,Rnd,142
12,1.5,223,49368,0,49591,0.3,0.01,USA,Rnd,170
13,1.5,219,49346,0,49565,0.3,0.01,USA,Rnd,129
14,1.5,235,49364,0,49599,0.3,0.01,USA,Rnd,135
15,1.5,228,49330,0,49558,0.3,0.01,USA,Rnd,138
16,1.5,222,49384,0,49606,0.3,0.01,USA,Rnd,143
17,1.5,223,49366,0,49589,0.3,0.01,USA,Rnd,127
18,1.5,227,49361,0,49588,0.3,0.01,USA,Rnd,126
19,1.5,219,49354,0,49573,0.3,0.01,USA,Rnd,138
20,1.5,233,49375,0,49608,0.3,0.01,USA,Rnd,143
21,1.5,211,49376,0,49587,0.3,0.01,USA,Rnd,124
22,1.5,237,49378,0,49615,0.3,0.01,USA,Rnd,152
23,1.5,230,49381,0,49611,0.3,0.01,USA,Rnd,151
24,1.5,229,49339,0,49568,0.3,0.01,USA,Rnd,133
25,1.5,215,49359,0,49574,0.3,0.01,USA,Rnd,142
26,1.5,210,49332,0,49542,0.3,0.01,USA,Rnd,138
27,1.5,225,49345,0,49570,0.3,0.01,USA,Rnd,142
28,1.5,221,49307,0,49528,0.3,0.01,USA,Rnd,135
29,1.5,230,49328,0,49558,0.3,0.01,USA,Rnd,129
30,1.5,213,49355,0,49568,0.3,0.01,USA,Rnd,149
31,1.5,216,49359,0,49575,0.3,0.01,USA,Rnd,154
32,1.5,223,49350,0,49573,0.3,0.01,USA,Rnd,128
33,1.5,235,49366,0,49601,0.3,0.01,USA,Rnd,149
34,1.5,223,49350,0,49573,0.3,0.01,USA,Rnd,135
35,1.5,228,49331,0,49559,0.3,0.01,USA,Rnd,141
36,1.5,230,49348,0,49578,0.3,0.01,USA,Rnd,140
37,1.5,216,49392,0,49608,0.3,0.01,USA,Rnd,149
38,1.5,218,49381,0,49599,0.3,0.01,USA,Rnd,138
39,1.5,211,49352,0,49563,0.3,0.01,USA,Rnd,127
40,1.5,223,49360,0,49583,0.3,0.01,USA,Rnd,144
41,1.5,219,49324,0,49543,0.3,0.01,USA,Rnd,165
42,1.5,231,49323,0,49554,0.3,0.01,USA,Rnd,132
43,1.5,231,49353,0,49584,0.3,0.01,USA,Rnd,133
44,1.5,220,49381,0,49601,0.3,0.01,USA,Rnd,123
45,1.5,228,49336,0,49564,0.3,0.01,USA,Rnd,137
46,1.5,223,49353,0,49576,0.3,0.01,USA,Rnd,135
47,1.5,206,49376,0,49582,0.3,0.01,USA,Rnd,125
48,1.5,218,49376,0,49594,0.3,0.01,USA,Rnd,122
49,1.5,211,49373,0,49584,0.3,0.01,USA,Rnd,126
50,1.5,219,49397,0,49616,0.3,0.01,USA,Rnd,125
51,1.5,224,49369,0,49593,0.3,0.01,USA,Rnd,132
52,1.5,217,49376,0,49593,0.3,0.01,USA,Rnd,133
53,1.5,221,49354,0,49575,0.3,0.01,USA,Rnd,140
54,1.5,211,49356,0,49567,0.3,0.01,USA,Rnd,145
55,1.5,217,49400,0,49617,0.3,0.01,USA,Rnd,152
56,1.5,220,49368,0,49588,0.3,0.01,USA,Rnd,148
57,1.5,221,49383,0,49604,0.3,0.01,USA,Rnd,139
58,1.5,219,49363,0,49582,0.3,0.01,USA,Rnd,134
59,1.5,237,49363,0,49600,0.3,0.01,USA,Rnd,125
60,1.5,198,49375,0,49573,0.3,0.01,USA,Rnd,171
61,1.5,231,49353,0,49584,0.3,0.01,USA,Rnd,138
62,1.5,218,49369,0,49587,0.3,0.01,USA,Rnd,151
63,1.5,219,49378,0,49597,0.3,0.01,USA,Rnd,130
64,1.5,212,49351,0,49563,0.3,0.01,USA,Rnd,151
65,1.5,218,49365,0,49583,0.3,0.01,USA,Rnd,148
66,1.5,215,49348,0,49563,0.3,0.01,USA,Rnd,141
67,1.5,192,49382,0,49574,0.3,0.01,USA,Rnd,122
68,1.5,224,49394,0,49618,0.3,0.01,USA,Rnd,135
69,1.5,231,49360,0,49591,0.3,0.01,USA,Rnd,144
70,1.5,218,49353,0,49571,0.3,0.01,USA,Rnd,124
71,1.5,214,49352,0,49566,0.3,0.01,USA,Rnd,128
72,1.5,217,49397,0,49614,0.3,0.01,USA,Rnd,161
73,1.5,217,49322,0,49539,0.3,0.01,USA,Rnd,135
74,1.5,201,49347,0,49548,0.3,0.01,USA,Rnd,133
75,1.5,228,49390,0,49618,0.3,0.01,USA,Rnd,168
76,1.5,223,49386,0,49609,0.3,0.01,USA,Rnd,140
77,1.5,218,49354,0,49572,0.3,0.01,USA,Rnd,129
78,1.5,232,49375,0,49607,0.3,0.01,USA,Rnd,140
79,1.5,229,49355,0,49584,0.3,0.01,USA,Rnd,125
80,1.5,218,49310,0,49528,0.3,0.01,USA,Rnd,126
81,1.5,198,49360,0,49558,0.3,0.01,USA,Rnd,135
82,1.5,227,49364,0,49591,0.3,0.01,USA,Rnd,144
83,1.5,209,49360,0,49569,0.3,0.01,USA,Rnd,134
84,1.5,215,49332,0,49547,0.3,0.01,USA,Rnd,119
85,1.5,212,49372,0,49584,0.3,0.01,USA,Rnd,144
86,1.5,217,49377,0,49594,0.3,0.01,USA,Rnd,131
87,1.5,211,49372,0,49583,0.3,0.01,USA,Rnd,139
88,1.5,228,49339,0,49567,0.3,0.01,USA,Rnd,139
89,1.5,232,49379,0,49611,0.3,0.01,USA,Rnd,151
90,1.5,216,49352,0,49568,0.3,0.01,USA,Rnd,122
91,1.5,220,49377,0,49597,0.3,0.01,USA,Rnd,136
92,1.5,221,49369,0,49590,0.3,0.01,USA,Rnd,147
93,1.5,220,49337,0,49557,0.3,0.01,USA,Rnd,142
94,1.5,219,49376,0,49595,0.3,0.01,USA,Rnd,129
95,1.5,226,49356,0,49582,0.3,0.01,USA,Rnd,145
96,1.5,210,49351,0,49561,0.3,0.01,USA,Rnd,129
97,1.5,223,49367,0,49590,0.3,0.01,USA,Rnd,128
98,1.5,219,49373,0,49592,0.3,0.01,USA,Rnd,132
99,1.5,230,49350,0,49580,0.3,0.01,USA,Rnd,130
