,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,184,49359,0,49543,0.6,0.03,USA,Rnd,144
1,1.5,171,49350,0,49521,0.6,0.03,USA,Rnd,128
2,1.5,176,49342,0,49518,0.6,0.03,USA,Rnd,136
3,1.5,184,49335,0,49519,0.6,0.03,USA,Rnd,127
4,1.5,181,49380,0,49561,0.6,0.03,USA,Rnd,169
5,1.5,170,49365,0,49535,0.6,0.03,USA,Rnd,133
6,1.5,179,49371,0,49550,0.6,0.03,USA,Rnd,153
7,1.5,162,49361,0,49523,0.6,0.03,USA,Rnd,162
8,1.5,180,49400,0,49580,0.6,0.03,USA,Rnd,131
9,1.5,191,49407,0,49598,0.6,0.03,USA,Rnd,166
10,1.5,188,49324,0,49512,0.6,0.03,USA,Rnd,135
11,1.5,185,49378,0,49563,0.6,0.03,USA,Rnd,142
12,1.5,186,49366,0,49552,0.6,0.03,USA,Rnd,150
13,1.5,175,49382,0,49557,0.6,0.03,USA,Rnd,167
14,1.5,171,49355,0,49526,0.6,0.03,USA,Rnd,124
15,1.5,176,49349,0,49525,0.6,0.03,USA,Rnd,140
16,1.5,179,49325,0,49504,0.6,0.03,USA,Rnd,157
17,1.5,163,49375,0,49538,0.6,0.03,USA,Rnd,132
18,1.5,187,49366,0,49553,0.6,0.03,USA,Rnd,161
19,1.5,160,49405,0,49565,0.6,0.03,USA,Rnd,130
20,1.5,175,49350,0,49525,0.6,0.03,USA,Rnd,127
21,1.5,187,49379,0,49566,0.6,0.03,USA,Rnd,141
22,1.5,172,49394,0,49566,0.6,0.03,USA,Rnd,138
23,1.5,179,49351,0,49530,0.6,0.03,USA,Rnd,133
24,1.5,180,49369,0,49549,0.6,0.03,USA,Rnd,144
25,1.5,176,49360,0,49536,0.6,0.03,USA,Rnd,148
26,1.5,163,49379,0,49542,0.6,0.03,USA,Rnd,127
27,1.5,171,49378,0,49549,0.6,0.03,USA,Rnd,132
28,1.5,181,49332,0,49513,0.6,0.03,USA,Rnd,129
29,1.5,187,49357,0,49544,0.6,0.03,USA,Rnd,120
30,1.5,181,49380,0,49561,0.6,0.03,USA,Rnd,147
31,1.5,184,49348,0,49532,0.6,0.03,USA,Rnd,128
32,1.5,176,49392,0,49568,0.6,0.03,USA,Rnd,143
33,1.5,176,49368,0,49544,0.6,0.03,USA,Rnd,131
34,1.5,180,49352,0,49532,0.6,0.03,USA,Rnd,151
35,1.5,164,49390,0,49554,0.6,0.03,USA,Rnd,146
36,1.5,183,49352,0,49535,0.6,0.03,USA,Rnd,143
37,1.5,175,49371,0,49546,0.6,0.03,USA,Rnd,150
38,1.5,177,49380,0,49557,0.6,0.03,USA,Rnd,160
39,1.5,191,49390,0,49581,0.6,0.03,USA,Rnd,168
40,1.5,184,49376,0,49560,0.6,0.03,USA,Rnd,145
41,1.5,196,49404,0,49600,0.6,0.03,USA,Rnd,145
42,1.5,178,49373,0,49551,0.6,0.03,USA,Rnd,143
43,1.5,202,49360,0,49562,0.6,0.03,USA,Rnd,155
44,1.5,167,49351,0,49518,0.6,0.03,USA,Rnd,137
45,1.5,178,49332,0,49510,0.6,0.03,USA,Rnd,177
46,1.5,172,49328,0,49500,0.6,0.03,USA,Rnd,165
47,1.5,172,49375,0,49547,0.6,0.03,USA,Rnd,153
48,1.5,187,49342,0,49529,0.6,0.03,USA,Rnd,136
49,1.5,173,49369,0,49542,0.6,0.03,USA,Rnd,131
50,1.5,170,49340,0,49510,0.6,0.03,USA,Rnd,129
51,1.5,177,49356,0,49533,0.6,0.03,USA,Rnd,143
52,1.5,189,49356,0,49545,0.6,0.03,USA,Rnd,136
53,1.5,168,49362,0,49530,0.6,0.03,USA,Rnd,158
54,1.5,183,49376,0,49559,0.6,0.03,USA,Rnd,161
55,1.5,149,49373,0,49522,0.6,0.03,USA,Rnd,159
56,1.5,173,49369,0,49542,0.6,0.03,USA,Rnd,164
57,1.5,197,49366,0,49563,0.6,0.03,USA,Rnd,147
58,1.5,178,49389,0,49567,0.6,0.03,USA,Rnd,129
59,1.5,171,49337,0,49508,0.6,0.03,USA,Rnd,131
60,1.5,166,49356,0,49522,0.6,0.03,USA,Rnd,130
