,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,178,49336,0,49514,0.6,0.085,USA,Rnd,134
1,1.5,177,49394,0,49571,0.6,0.085,USA,Rnd,141
2,1.5,198,49394,0,49592,0.6,0.085,USA,Rnd,144
3,1.5,187,49355,0,49542,0.6,0.085,USA,Rnd,144
4,1.5,193,49387,0,49580,0.6,0.085,USA,Rnd,145
5,1.5,194,49386,0,49580,0.6,0.085,USA,Rnd,135
6,1.5,172,49367,0,49539,0.6,0.085,USA,Rnd,155
7,1.5,189,49318,0,49507,0.6,0.085,USA,Rnd,134
8,1.5,179,49332,0,49511,0.6,0.085,USA,Rnd,136
9,1.5,185,49344,0,49529,0.6,0.085,USA,Rnd,179
10,1.5,164,49337,0,49501,0.6,0.085,USA,Rnd,132
11,1.5,193,49377,0,49570,0.6,0.085,USA,Rnd,137
12,1.5,191,49417,0,49608,0.6,0.085,USA,Rnd,147
13,1.5,193,49398,0,49591,0.6,0.085,USA,Rnd,137
14,1.5,188,49373,0,49561,0.6,0.085,USA,Rnd,152
15,1.5,168,49338,0,49506,0.6,0.085,USA,Rnd,123
16,1.5,180,49320,0,49500,0.6,0.085,USA,Rnd,126
17,1.5,180,49397,0,49577,0.6,0.085,USA,Rnd,147
18,1.5,186,49399,0,49585,0.6,0.085,USA,Rnd,135
19,1.5,181,49364,0,49545,0.6,0.085,USA,Rnd,135
20,1.5,192,49364,0,49556,0.6,0.085,USA,Rnd,130
21,1.5,192,49338,0,49530,0.6,0.085,USA,Rnd,129
22,1.5,180,49343,0,49523,0.6,0.085,USA,Rnd,119
23,1.5,182,49373,0,49555,0.6,0.085,USA,Rnd,142
24,1.5,195,49360,0,49555,0.6,0.085,USA,Rnd,148
25,1.5,193,49369,0,49562,0.6,0.085,USA,Rnd,157
26,1.5,183,49342,0,49525,0.6,0.085,USA,Rnd,133
27,1.5,185,49380,0,49565,0.6,0.085,USA,Rnd,135
28,1.5,188,49354,0,49542,0.6,0.085,USA,Rnd,147
29,1.5,185,49342,0,49527,0.6,0.085,USA,Rnd,155
30,1.5,191,49359,0,49550,0.6,0.085,USA,Rnd,155
31,1.5,172,49360,0,49532,0.6,0.085,USA,Rnd,127
