,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,247,49352,0,49599,0.15,0.35,USA,Rnd,118
1,1.5,238,49398,0,49636,0.15,0.35,USA,Rnd,126
2,1.5,249,49362,0,49611,0.15,0.35,USA,Rnd,118
3,1.5,244,49358,0,49602,0.15,0.35,USA,Rnd,121
4,1.5,247,49406,0,49653,0.15,0.35,USA,Rnd,119
5,1.5,250,49360,0,49610,0.15,0.35,USA,Rnd,116
6,1.5,252,49403,0,49655,0.15,0.35,USA,Rnd,138
7,1.5,249,49400,0,49649,0.15,0.35,USA,Rnd,122
8,1.5,251,49354,0,49605,0.15,0.35,USA,Rnd,111
9,1.5,243,49332,0,49575,0.15,0.35,USA,Rnd,119
10,1.5,252,49344,0,49596,0.15,0.35,USA,Rnd,115
11,1.5,254,49347,0,49601,0.15,0.35,USA,Rnd,132
12,1.5,251,49384,0,49635,0.15,0.35,USA,Rnd,138
13,1.5,253,49396,0,49649,0.15,0.35,USA,Rnd,124
14,1.5,251,49362,0,49613,0.15,0.35,USA,Rnd,119
15,1.5,247,49340,0,49587,0.15,0.35,USA,Rnd,123
16,1.5,244,49352,0,49596,0.15,0.35,USA,Rnd,115
17,1.5,256,49390,0,49646,0.15,0.35,USA,Rnd,127
18,1.5,253,49318,0,49571,0.15,0.35,USA,Rnd,132
19,1.5,248,49370,0,49618,0.15,0.35,USA,Rnd,120
20,1.5,249,49367,0,49616,0.15,0.35,USA,Rnd,116
21,1.5,247,49372,0,49619,0.15,0.35,USA,Rnd,122
22,1.5,252,49356,0,49608,0.15,0.35,USA,Rnd,123
23,1.5,248,49370,0,49618,0.15,0.35,USA,Rnd,129
24,1.5,244,49371,0,49615,0.15,0.35,USA,Rnd,116
25,1.5,248,49372,0,49620,0.15,0.35,USA,Rnd,126
26,1.5,253,49329,0,49582,0.15,0.35,USA,Rnd,109
27,1.5,241,49398,0,49639,0.15,0.35,USA,Rnd,115
28,1.5,253,49322,0,49575,0.15,0.35,USA,Rnd,121
29,1.5,253,49338,0,49591,0.15,0.35,USA,Rnd,120
30,1.5,252,49356,0,49608,0.15,0.35,USA,Rnd,121
31,1.5,248,49403,0,49651,0.15,0.35,USA,Rnd,110
32,1.5,247,49361,0,49608,0.15,0.35,USA,Rnd,123
33,1.5,253,49315,0,49568,0.15,0.35,USA,Rnd,127
34,1.5,243,49350,0,49593,0.15,0.35,USA,Rnd,123
35,1.5,251,49373,0,49624,0.15,0.35,USA,Rnd,121
36,1.5,249,49333,0,49582,0.15,0.35,USA,Rnd,118
37,1.5,252,49383,0,49635,0.15,0.35,USA,Rnd,113
38,1.5,250,49359,0,49609,0.15,0.35,USA,Rnd,110
39,1.5,253,49336,0,49589,0.15,0.35,USA,Rnd,122
40,1.5,245,49352,0,49597,0.15,0.35,USA,Rnd,129
41,1.5,252,49357,0,49609,0.15,0.35,USA,Rnd,129
42,1.5,250,49351,0,49601,0.15,0.35,USA,Rnd,128
43,1.5,248,49388,0,49636,0.15,0.35,USA,Rnd,130
44,1.5,246,49345,0,49591,0.15,0.35,USA,Rnd,114
45,1.5,251,49365,0,49616,0.15,0.35,USA,Rnd,122
46,1.5,244,49401,0,49645,0.15,0.35,USA,Rnd,125
47,1.5,255,49359,0,49614,0.15,0.35,USA,Rnd,119
48,1.5,253,49392,0,49645,0.15,0.35,USA,Rnd,135
49,1.5,249,49324,0,49573,0.15,0.35,USA,Rnd,136
50,1.5,244,49338,0,49582,0.15,0.35,USA,Rnd,122
51,1.5,252,49370,0,49622,0.15,0.35,USA,Rnd,122
52,1.5,244,49358,0,49602,0.15,0.35,USA,Rnd,121
53,1.5,248,49338,0,49586,0.15,0.35,USA,Rnd,130
54,1.5,254,49371,0,49625,0.15,0.35,USA,Rnd,124
55,1.5,249,49318,0,49567,0.15,0.35,USA,Rnd,124
56,1.5,250,49345,0,49595,0.15,0.35,USA,Rnd,116
57,1.5,247,49380,0,49627,0.15,0.35,USA,Rnd,141
58,1.5,246,49353,0,49599,0.15,0.35,USA,Rnd,126
59,1.5,247,49398,0,49645,0.15,0.35,USA,Rnd,124
60,1.5,249,49374,0,49623,0.15,0.35,USA,Rnd,119
61,1.5,251,49376,0,49627,0.15,0.35,USA,Rnd,123
62,1.5,252,49367,0,49619,0.15,0.35,USA,Rnd,121
63,1.5,255,49360,0,49615,0.15,0.35,USA,Rnd,115
64,1.5,249,49360,0,49609,0.15,0.35,USA,Rnd,123
65,1.5,251,49358,0,49609,0.15,0.35,USA,Rnd,119
66,1.5,247,49382,0,49629,0.15,0.35,USA,Rnd,118
67,1.5,251,49329,0,49580,0.15,0.35,USA,Rnd,123
68,1.5,248,49364,0,49612,0.15,0.35,USA,Rnd,126
69,1.5,247,49376,0,49623,0.15,0.35,USA,Rnd,125
70,1.5,246,49323,0,49569,0.15,0.35,USA,Rnd,120
71,1.5,250,49345,0,49595,0.15,0.35,USA,Rnd,120
72,1.5,250,49397,0,49647,0.15,0.35,USA,Rnd,119
73,1.5,242,49347,0,49589,0.15,0.35,USA,Rnd,134
74,1.5,249,49370,0,49619,0.15,0.35,USA,Rnd,116
75,1.5,248,49362,0,49610,0.15,0.35,USA,Rnd,120
76,1.5,249,49323,0,49572,0.15,0.35,USA,Rnd,126
77,1.5,250,49401,0,49651,0.15,0.35,USA,Rnd,113
78,1.5,244,49378,0,49622,0.15,0.35,USA,Rnd,123
79,1.5,248,49369,0,49617,0.15,0.35,USA,Rnd,129
80,1.5,255,49386,0,49641,0.15,0.35,USA,Rnd,121
81,1.5,246,49344,0,49590,0.15,0.35,USA,Rnd,124
82,1.5,251,49350,0,49601,0.15,0.35,USA,Rnd,127
83,1.5,245,49321,0,49566,0.15,0.35,USA,Rnd,116
84,1.5,251,49376,0,49627,0.15,0.35,USA,Rnd,127
85,1.5,251,49364,0,49615,0.15,0.35,USA,Rnd,116
86,1.5,237,49366,0,49603,0.15,0.35,USA,Rnd,127
87,1.5,246,49363,0,49609,0.15,0.35,USA,Rnd,123
88,1.5,248,49349,0,49597,0.15,0.35,USA,Rnd,118
89,1.5,248,49380,0,49628,0.15,0.35,USA,Rnd,119
90,1.5,247,49361,0,49608,0.15,0.35,USA,Rnd,120
91,1.5,252,49381,0,49633,0.15,0.35,USA,Rnd,111
92,1.5,245,49388,0,49633,0.15,0.35,USA,Rnd,120
93,1.5,243,49367,0,49610,0.15,0.35,USA,Rnd,111
94,1.5,253,49385,0,49638,0.15,0.35,USA,Rnd,114
95,1.5,250,49353,0,49603,0.15,0.35,USA,Rnd,119
96,1.5,250,49323,0,49573,0.15,0.35,USA,Rnd,117
97,1.5,246,49355,0,49601,0.15,0.35,USA,Rnd,117
98,1.5,253,49356,0,49609,0.15,0.35,USA,Rnd,114
99,1.5,249,49382,0,49631,0.15,0.35,USA,Rnd,111
