,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,183,49332,0,49515,0.65,0.07,USA,Rnd,150
1,1.5,157,49366,0,49523,0.65,0.07,USA,Rnd,137
2,1.5,169,49351,0,49520,0.65,0.07,USA,Rnd,132
3,1.5,158,49352,0,49510,0.65,0.07,USA,Rnd,116
4,1.5,162,49344,0,49506,0.65,0.07,USA,Rnd,150
5,1.5,164,49342,0,49506,0.65,0.07,USA,Rnd,169
6,1.5,175,49370,0,49545,0.65,0.07,USA,Rnd,148
7,1.5,168,49358,0,49526,0.65,0.07,USA,Rnd,151
8,1.5,177,49334,0,49511,0.65,0.07,USA,Rnd,141
9,1.5,180,49372,0,49552,0.65,0.07,USA,Rnd,161
10,1.5,179,49332,0,49511,0.65,0.07,USA,Rnd,170
11,1.5,157,49374,0,49531,0.65,0.07,USA,Rnd,166
12,1.5,161,49338,0,49499,0.65,0.07,USA,Rnd,147
13,1.5,172,49369,0,49541,0.65,0.07,USA,Rnd,154
14,1.5,180,49349,0,49529,0.65,0.07,USA,Rnd,169
15,1.5,183,49346,0,49529,0.65,0.07,USA,Rnd,147
16,1.5,180,49350,0,49530,0.65,0.07,USA,Rnd,163
17,1.5,179,49367,0,49546,0.65,0.07,USA,Rnd,144
18,1.5,150,49310,0,49460,0.65,0.07,USA,Rnd,131
19,1.5,163,49359,0,49522,0.65,0.07,USA,Rnd,147
20,1.5,151,49349,0,49500,0.65,0.07,USA,Rnd,127
21,1.5,172,49327,0,49499,0.65,0.07,USA,Rnd,149
22,1.5,176,49378,0,49554,0.65,0.07,USA,Rnd,134
23,1.5,178,49367,0,49545,0.65,0.07,USA,Rnd,172
24,1.5,174,49384,0,49558,0.65,0.07,USA,Rnd,128
25,1.5,189,49357,0,49546,0.65,0.07,USA,Rnd,175
26,1.5,176,49347,0,49523,0.65,0.07,USA,Rnd,132
27,1.5,169,49382,0,49551,0.65,0.07,USA,Rnd,148
28,1.5,166,49403,0,49569,0.65,0.07,USA,Rnd,127
29,1.5,171,49352,0,49523,0.65,0.07,USA,Rnd,136
30,1.5,151,49322,0,49473,0.65,0.07,USA,Rnd,170
31,1.5,163,49356,0,49519,0.65,0.07,USA,Rnd,144
32,1.5,175,49352,0,49527,0.65,0.07,USA,Rnd,150
33,1.5,187,49368,0,49555,0.65,0.07,USA,Rnd,134
34,1.5,180,49362,0,49542,0.65,0.07,USA,Rnd,207
35,1.5,159,49353,0,49512,0.65,0.07,USA,Rnd,134
36,1.5,145,49369,0,49514,0.65,0.07,USA,Rnd,132
37,1.5,183,49359,0,49542,0.65,0.07,USA,Rnd,158
38,1.5,176,49365,0,49541,0.65,0.07,USA,Rnd,166
39,1.5,173,49340,0,49513,0.65,0.07,USA,Rnd,128
40,1.5,180,49365,0,49545,0.65,0.07,USA,Rnd,145
41,1.5,162,49333,0,49495,0.65,0.07,USA,Rnd,127
42,1.5,176,49343,0,49519,0.65,0.07,USA,Rnd,146
43,1.5,182,49379,0,49561,0.65,0.07,USA,Rnd,139
44,1.5,159,49365,0,49524,0.65,0.07,USA,Rnd,160
45,1.5,164,49336,0,49500,0.65,0.07,USA,Rnd,140
46,1.5,184,49391,0,49575,0.65,0.07,USA,Rnd,141
47,1.5,181,49355,0,49536,0.65,0.07,USA,Rnd,139
48,1.5,171,49365,0,49536,0.65,0.07,USA,Rnd,161
49,1.5,151,49359,0,49510,0.65,0.07,USA,Rnd,130
50,1.5,153,49363,0,49516,0.65,0.07,USA,Rnd,136
51,1.5,167,49373,0,49540,0.65,0.07,USA,Rnd,149
52,1.5,184,49342,0,49526,0.65,0.07,USA,Rnd,142
53,1.5,171,49376,0,49547,0.65,0.07,USA,Rnd,153
54,1.5,168,49360,0,49528,0.65,0.07,USA,Rnd,129
55,1.5,167,49347,0,49514,0.65,0.07,USA,Rnd,133
56,1.5,159,49372,0,49531,0.65,0.07,USA,Rnd,123
57,1.5,163,49398,0,49561,0.65,0.07,USA,Rnd,118
58,1.5,172,49381,0,49553,0.65,0.07,USA,Rnd,170
59,1.5,165,49358,0,49523,0.65,0.07,USA,Rnd,163
60,1.5,163,49340,0,49503,0.65,0.07,USA,Rnd,127
61,1.5,179,49363,0,49542,0.65,0.07,USA,Rnd,135
62,1.5,165,49358,0,49523,0.65,0.07,USA,Rnd,141
63,1.5,161,49379,0,49540,0.65,0.07,USA,Rnd,149
64,1.5,177,49357,0,49534,0.65,0.07,USA,Rnd,142
65,1.5,160,49360,0,49520,0.65,0.07,USA,Rnd,124
66,1.5,174,49402,0,49576,0.65,0.07,USA,Rnd,164
67,1.5,153,49338,0,49491,0.65,0.07,USA,Rnd,127
68,1.5,189,49349,0,49538,0.65,0.07,USA,Rnd,154
69,1.5,178,49373,0,49551,0.65,0.07,USA,Rnd,145
70,1.5,140,49353,0,49493,0.65,0.07,USA,Rnd,148
71,1.5,172,49353,0,49525,0.65,0.07,USA,Rnd,141
72,1.5,154,49418,0,49572,0.65,0.07,USA,Rnd,140
73,1.5,166,49376,0,49542,0.65,0.07,USA,Rnd,137
74,1.5,169,49335,0,49504,0.65,0.07,USA,Rnd,137
75,1.5,162,49377,0,49539,0.65,0.07,USA,Rnd,149
76,1.5,176,49367,0,49543,0.65,0.07,USA,Rnd,145
77,1.5,159,49359,0,49518,0.65,0.07,USA,Rnd,135
78,1.5,162,49355,0,49517,0.65,0.07,USA,Rnd,126
79,1.5,174,49381,0,49555,0.65,0.07,USA,Rnd,157
80,1.5,177,49327,0,49504,0.65,0.07,USA,Rnd,135
81,1.5,173,49325,0,49498,0.65,0.07,USA,Rnd,132
82,1.5,178,49342,0,49520,0.65,0.07,USA,Rnd,145
83,1.5,176,49367,0,49543,0.65,0.07,USA,Rnd,176
84,1.5,180,49350,0,49530,0.65,0.07,USA,Rnd,123
85,1.5,190,49386,0,49576,0.65,0.07,USA,Rnd,145
86,1.5,155,49346,0,49501,0.65,0.07,USA,Rnd,135
87,1.5,160,49374,0,49534,0.65,0.07,USA,Rnd,130
88,1.5,154,49353,0,49507,0.65,0.07,USA,Rnd,141
89,1.5,178,49380,0,49558,0.65,0.07,USA,Rnd,127
90,1.5,172,49385,0,49557,0.65,0.07,USA,Rnd,151
91,1.5,168,49359,0,49527,0.65,0.07,USA,Rnd,222
92,1.5,156,49373,0,49529,0.65,0.07,USA,Rnd,151
93,1.5,171,49391,0,49562,0.65,0.07,USA,Rnd,140
94,1.5,173,49357,0,49530,0.65,0.07,USA,Rnd,131
95,1.5,176,49371,0,49547,0.65,0.07,USA,Rnd,160
96,1.5,165,49354,0,49519,0.65,0.07,USA,Rnd,140
97,1.5,144,49359,0,49503,0.65,0.07,USA,Rnd,164
98,1.5,177,49359,0,49536,0.65,0.07,USA,Rnd,127
99,1.5,185,49368,0,49553,0.65,0.07,USA,Rnd,145
