,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,210,49337,0.1,49547,0.5,0.2,USA,Rnd,123
1,1.5,217,49327,0.1,49544,0.5,0.2,USA,Rnd,121
2,1.5,202,49361,0.1,49563,0.5,0.2,USA,Rnd,134
3,1.5,230,49413,0.1,49643,0.5,0.2,USA,Rnd,133
4,1.5,219,49348,0.1,49567,0.5,0.2,USA,Rnd,127
5,1.5,219,49366,0.1,49585,0.5,0.2,USA,Rnd,125
6,1.5,219,49313,0.1,49532,0.5,0.2,USA,Rnd,139
7,1.5,205,49355,0.1,49560,0.5,0.2,USA,Rnd,135
8,1.5,219,49353,0.1,49572,0.5,0.2,USA,Rnd,130
9,1.5,220,49307,0.1,49527,0.5,0.2,USA,Rnd,123
10,1.5,211,49346,0.1,49557,0.5,0.2,USA,Rnd,127
11,1.5,212,49345,0.1,49557,0.5,0.2,USA,Rnd,133
12,1.5,213,49360,0.1,49573,0.5,0.2,USA,Rnd,132
13,1.5,206,49384,0.1,49590,0.5,0.2,USA,Rnd,133
14,1.5,206,49353,0.1,49559,0.5,0.2,USA,Rnd,129
15,1.5,200,49345,0.1,49545,0.5,0.2,USA,Rnd,125
16,1.5,207,49347,0.1,49554,0.5,0.2,USA,Rnd,121
17,1.5,216,49344,0.1,49560,0.5,0.2,USA,Rnd,154
18,1.5,218,49389,0.1,49607,0.5,0.2,USA,Rnd,134
19,1.5,225,49380,0.1,49605,0.5,0.2,USA,Rnd,119
20,1.5,212,49312,0.1,49524,0.5,0.2,USA,Rnd,129
21,1.5,219,49374,0.1,49593,0.5,0.2,USA,Rnd,127
22,1.5,208,49361,0.1,49569,0.5,0.2,USA,Rnd,125
23,1.5,211,49341,0.1,49552,0.5,0.2,USA,Rnd,126
24,1.5,218,49358,0.1,49576,0.5,0.2,USA,Rnd,142
25,1.5,213,49371,0.1,49584,0.5,0.2,USA,Rnd,132
26,1.5,195,49396,0.1,49591,0.5,0.2,USA,Rnd,131
27,1.5,204,49304,0.1,49508,0.5,0.2,USA,Rnd,129
28,1.5,221,49372,0.1,49593,0.5,0.2,USA,Rnd,124
29,1.5,209,49378,0.1,49587,0.5,0.2,USA,Rnd,124
30,1.5,224,49369,0.1,49593,0.5,0.2,USA,Rnd,136
31,1.5,213,49355,0.1,49568,0.5,0.2,USA,Rnd,124
32,1.5,223,49362,0.1,49585,0.5,0.2,USA,Rnd,213
33,1.5,226,49345,0.1,49571,0.5,0.2,USA,Rnd,128
34,1.5,215,49367,0.1,49582,0.5,0.2,USA,Rnd,141
35,1.5,215,49327,0.1,49542,0.5,0.2,USA,Rnd,127
36,1.5,215,49363,0.1,49578,0.5,0.2,USA,Rnd,127
37,1.5,224,49314,0.1,49538,0.5,0.2,USA,Rnd,122
38,1.5,224,49356,0.1,49580,0.5,0.2,USA,Rnd,143
39,1.5,219,49339,0.1,49558,0.5,0.2,USA,Rnd,151
40,1.5,208,49355,0.1,49563,0.5,0.2,USA,Rnd,131
41,1.5,212,49363,0.1,49575,0.5,0.2,USA,Rnd,127
42,1.5,210,49371,0.1,49581,0.5,0.2,USA,Rnd,129
43,1.5,222,49360,0.1,49582,0.5,0.2,USA,Rnd,136
44,1.5,215,49365,0.1,49580,0.5,0.2,USA,Rnd,145
