,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,196,49369,0.95,49565,0.5,0.01,USA,Rnd,170
1,1.5,203,49359,0.95,49562,0.5,0.01,USA,Rnd,231
2,1.5,193,49352,0.95,49545,0.5,0.01,USA,Rnd,165
3,1.5,211,49380,0.95,49591,0.5,0.01,USA,Rnd,166
4,1.5,193,49338,0.95,49531,0.5,0.01,USA,Rnd,167
5,1.5,190,49370,0.95,49560,0.5,0.01,USA,Rnd,171
6,1.5,213,49359,0.95,49572,0.5,0.01,USA,Rnd,154
7,1.5,213,49368,0.95,49581,0.5,0.01,USA,Rnd,170
8,1.5,206,49362,0.95,49568,0.5,0.01,USA,Rnd,194
9,1.5,191,49337,0.95,49528,0.5,0.01,USA,Rnd,191
10,1.5,207,49359,0.95,49566,0.5,0.01,USA,Rnd,157
11,1.5,193,49362,0.95,49555,0.5,0.01,USA,Rnd,174
12,1.5,210,49387,0.95,49597,0.5,0.01,USA,Rnd,220
13,1.5,198,49362,0.95,49560,0.5,0.01,USA,Rnd,202
14,1.5,195,49366,0.95,49561,0.5,0.01,USA,Rnd,170
15,1.5,193,49355,0.95,49548,0.5,0.01,USA,Rnd,177
16,1.5,183,49355,0.95,49538,0.5,0.01,USA,Rnd,161
17,1.5,192,49342,0.95,49534,0.5,0.01,USA,Rnd,210
18,1.5,196,49367,0.95,49563,0.5,0.01,USA,Rnd,177
19,1.5,192,49329,0.95,49521,0.5,0.01,USA,Rnd,163
20,1.5,195,49392,0.95,49587,0.5,0.01,USA,Rnd,199
21,1.5,169,49378,0.95,49547,0.5,0.01,USA,Rnd,182
22,1.5,193,49368,0.95,49561,0.5,0.01,USA,Rnd,194
23,1.5,201,49349,0.95,49550,0.5,0.01,USA,Rnd,162
24,1.5,188,49367,0.95,49555,0.5,0.01,USA,Rnd,191
25,1.5,182,49354,0.95,49536,0.5,0.01,USA,Rnd,180
26,1.5,208,49395,0.95,49603,0.5,0.01,USA,Rnd,182
27,1.5,203,49377,0.95,49580,0.5,0.01,USA,Rnd,142
28,1.5,204,49401,0.95,49605,0.5,0.01,USA,Rnd,157
29,1.5,195,49370,0.95,49565,0.5,0.01,USA,Rnd,257
30,1.5,200,49363,0.95,49563,0.5,0.01,USA,Rnd,165
31,1.5,196,49382,0.95,49578,0.5,0.01,USA,Rnd,151
32,1.5,194,49363,0.95,49557,0.5,0.01,USA,Rnd,179
33,1.5,202,49359,0.95,49561,0.5,0.01,USA,Rnd,173
34,1.5,183,49366,0.95,49549,0.5,0.01,USA,Rnd,150
