,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,142,49373,0.8,49515,0.7,0.01,USA,Rnd,227
1,1.5,135,0,0.8,135,0.7,0.01,USA,Rnd,146
2,1.5,140,49356,0.8,49496,0.7,0.01,USA,Rnd,209
3,1.5,129,49390,0.8,49519,0.7,0.01,USA,Rnd,198
4,1.5,154,49365,0.8,49519,0.7,0.01,USA,Rnd,192
5,1.5,141,49360,0.8,49501,0.7,0.01,USA,Rnd,220
6,1.5,142,0,0.8,142,0.7,0.01,USA,Rnd,134
7,1.5,133,49371,0.8,49504,0.7,0.01,USA,Rnd,219
8,1.5,144,0,0.8,144,0.7,0.01,USA,Rnd,181
9,1.5,144,0,0.8,144,0.7,0.01,USA,Rnd,131
10,1.5,161,49286,0.8,49447,0.7,0.01,USA,Rnd,315
11,1.5,145,49316,0.8,49461,0.7,0.01,USA,Rnd,198
12,1.5,140,0,0.8,140,0.7,0.01,USA,Rnd,119
13,1.5,153,49357,0.8,49510,0.7,0.01,USA,Rnd,230
14,1.5,164,0,0.8,164,0.7,0.01,USA,Rnd,203
15,1.5,160,49387,0.8,49547,0.7,0.01,USA,Rnd,238
16,1.5,133,0,0.8,133,0.7,0.01,USA,Rnd,149
17,1.5,110,0,0.8,110,0.7,0.01,USA,Rnd,143
18,1.5,152,49354,0.8,49506,0.7,0.01,USA,Rnd,199
19,1.5,148,49354,0.8,49502,0.7,0.01,USA,Rnd,233
20,1.5,141,49368,0.8,49509,0.7,0.01,USA,Rnd,242
21,1.5,138,0,0.8,138,0.7,0.01,USA,Rnd,149
22,1.5,126,0,0.8,126,0.7,0.01,USA,Rnd,147
23,1.5,157,0,0.8,157,0.7,0.01,USA,Rnd,168
24,1.5,146,49363,0.8,49509,0.7,0.01,USA,Rnd,189
25,1.5,150,49376,0.8,49526,0.7,0.01,USA,Rnd,183
26,1.5,144,49359,0.8,49503,0.7,0.01,USA,Rnd,210
27,1.5,145,49391,0.8,49536,0.7,0.01,USA,Rnd,258
28,1.5,144,49371,0.8,49515,0.7,0.01,USA,Rnd,234
29,1.5,115,0,0.8,115,0.7,0.01,USA,Rnd,179
