,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,214,49384,0.1,49598,0.5,0.01,USA,Rnd,147
1,1.5,204,49357,0.1,49561,0.5,0.01,USA,Rnd,142
2,1.5,200,49387,0.1,49587,0.5,0.01,USA,Rnd,129
3,1.5,186,49354,0.1,49540,0.5,0.01,USA,Rnd,154
4,1.5,200,49315,0.1,49515,0.5,0.01,USA,Rnd,140
5,1.5,191,49346,0.1,49537,0.5,0.01,USA,Rnd,132
6,1.5,205,49350,0.1,49555,0.5,0.01,USA,Rnd,146
7,1.5,188,49344,0.1,49532,0.5,0.01,USA,Rnd,142
8,1.5,207,49372,0.1,49579,0.5,0.01,USA,Rnd,129
9,1.5,212,49366,0.1,49578,0.5,0.01,USA,Rnd,140
10,1.5,184,49365,0.1,49549,0.5,0.01,USA,Rnd,132
11,1.5,190,49328,0.1,49518,0.5,0.01,USA,Rnd,160
12,1.5,184,49409,0.1,49593,0.5,0.01,USA,Rnd,168
13,1.5,201,49340,0.1,49541,0.5,0.01,USA,Rnd,141
14,1.5,195,49405,0.1,49600,0.5,0.01,USA,Rnd,136
15,1.5,180,49346,0.1,49526,0.5,0.01,USA,Rnd,196
16,1.5,183,49366,0.1,49549,0.5,0.01,USA,Rnd,126
17,1.5,202,49369,0.1,49571,0.5,0.01,USA,Rnd,145
18,1.5,196,49374,0.1,49570,0.5,0.01,USA,Rnd,154
19,1.5,206,49377,0.1,49583,0.5,0.01,USA,Rnd,133
20,1.5,185,49362,0.1,49547,0.5,0.01,USA,Rnd,131
21,1.5,223,49357,0.1,49580,0.5,0.01,USA,Rnd,201
22,1.5,187,49368,0.1,49555,0.5,0.01,USA,Rnd,158
23,1.5,180,49348,0.1,49528,0.5,0.01,USA,Rnd,172
24,1.5,195,49426,0.1,49621,0.5,0.01,USA,Rnd,138
25,1.5,196,49391,0.1,49587,0.5,0.01,USA,Rnd,136
26,1.5,200,49314,0.1,49514,0.5,0.01,USA,Rnd,151
27,1.5,192,49376,0.1,49568,0.5,0.01,USA,Rnd,148
28,1.5,181,49346,0.1,49527,0.5,0.01,USA,Rnd,126
29,1.5,197,49368,0.1,49565,0.5,0.01,USA,Rnd,161
30,1.5,190,49374,0.1,49564,0.5,0.01,USA,Rnd,151
31,1.5,179,49353,0.1,49532,0.5,0.01,USA,Rnd,157
32,1.5,186,49350,0.1,49536,0.5,0.01,USA,Rnd,123
33,1.5,195,49339,0.1,49534,0.5,0.01,USA,Rnd,140
34,1.5,200,49356,0.1,49556,0.5,0.01,USA,Rnd,130
35,1.5,201,49379,0.1,49580,0.5,0.01,USA,Rnd,135
36,1.5,176,49375,0.1,49551,0.5,0.01,USA,Rnd,156
37,1.5,204,49363,0.1,49567,0.5,0.01,USA,Rnd,142
38,1.5,194,49361,0.1,49555,0.5,0.01,USA,Rnd,131
39,1.5,201,49370,0.1,49571,0.5,0.01,USA,Rnd,133
40,1.5,183,49394,0.1,49577,0.5,0.01,USA,Rnd,181
41,1.5,210,49356,0.1,49566,0.5,0.01,USA,Rnd,134
42,1.5,183,49376,0.1,49559,0.5,0.01,USA,Rnd,138
43,1.5,203,49361,0.1,49564,0.5,0.01,USA,Rnd,135
44,1.5,196,49350,0.1,49546,0.5,0.01,USA,Rnd,128
45,1.5,203,49351,0.1,49554,0.5,0.01,USA,Rnd,144
46,1.5,212,49360,0.1,49572,0.5,0.01,USA,Rnd,163
47,1.5,190,49358,0.1,49548,0.5,0.01,USA,Rnd,143
48,1.5,190,49353,0.1,49543,0.5,0.01,USA,Rnd,150
49,1.5,183,49372,0.1,49555,0.5,0.01,USA,Rnd,144
50,1.5,187,49368,0.1,49555,0.5,0.01,USA,Rnd,131
51,1.5,183,49386,0.1,49569,0.5,0.01,USA,Rnd,142
52,1.5,190,49352,0.1,49542,0.5,0.01,USA,Rnd,156
53,1.5,196,49388,0.1,49584,0.5,0.01,USA,Rnd,130
54,1.5,191,49402,0.1,49593,0.5,0.01,USA,Rnd,119
55,1.5,218,49392,0.1,49610,0.5,0.01,USA,Rnd,133
56,1.5,203,49327,0.1,49530,0.5,0.01,USA,Rnd,141
57,1.5,205,49350,0.1,49555,0.5,0.01,USA,Rnd,152
58,1.5,186,49357,0.1,49543,0.5,0.01,USA,Rnd,131
