,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,211,49342,0.3,49553,0.5,0.1,USA,Rnd,188
1,1.5,217,49404,0.3,49621,0.5,0.1,USA,Rnd,146
2,1.5,211,49349,0.3,49560,0.5,0.1,USA,Rnd,157
3,1.5,211,49374,0.3,49585,0.5,0.1,USA,Rnd,151
4,1.5,211,49350,0.3,49561,0.5,0.1,USA,Rnd,174
5,1.5,196,49305,0.3,49501,0.5,0.1,USA,Rnd,139
6,1.5,212,49308,0.3,49520,0.5,0.1,USA,Rnd,119
7,1.5,203,49371,0.3,49574,0.5,0.1,USA,Rnd,130
8,1.5,209,49351,0.3,49560,0.5,0.1,USA,Rnd,138
9,1.5,212,49334,0.3,49546,0.5,0.1,USA,Rnd,125
10,1.5,228,49363,0.3,49591,0.5,0.1,USA,Rnd,130
11,1.5,196,49336,0.3,49532,0.5,0.1,USA,Rnd,132
12,1.5,213,49338,0.3,49551,0.5,0.1,USA,Rnd,133
13,1.5,209,49343,0.3,49552,0.5,0.1,USA,Rnd,132
14,1.5,209,49337,0.3,49546,0.5,0.1,USA,Rnd,132
15,1.5,206,49348,0.3,49554,0.5,0.1,USA,Rnd,131
16,1.5,194,49356,0.3,49550,0.5,0.1,USA,Rnd,125
17,1.5,203,49355,0.3,49558,0.5,0.1,USA,Rnd,135
18,1.5,222,49378,0.3,49600,0.5,0.1,USA,Rnd,141
19,1.5,202,49344,0.3,49546,0.5,0.1,USA,Rnd,126
20,1.5,197,49368,0.3,49565,0.5,0.1,USA,Rnd,137
21,1.5,208,49353,0.3,49561,0.5,0.1,USA,Rnd,119
22,1.5,199,49325,0.3,49524,0.5,0.1,USA,Rnd,144
23,1.5,206,49363,0.3,49569,0.5,0.1,USA,Rnd,129
24,1.5,204,49336,0.3,49540,0.5,0.1,USA,Rnd,163
25,1.5,211,49355,0.3,49566,0.5,0.1,USA,Rnd,135
26,1.5,215,49356,0.3,49571,0.5,0.1,USA,Rnd,132
27,1.5,215,49398,0.3,49613,0.5,0.1,USA,Rnd,151
28,1.5,212,49375,0.3,49587,0.5,0.1,USA,Rnd,137
29,1.5,213,49308,0.3,49521,0.5,0.1,USA,Rnd,124
30,1.5,223,49354,0.3,49577,0.5,0.1,USA,Rnd,124
31,1.5,207,49361,0.3,49568,0.5,0.1,USA,Rnd,130
32,1.5,212,49381,0.3,49593,0.5,0.1,USA,Rnd,123
33,1.5,208,49328,0.3,49536,0.5,0.1,USA,Rnd,126
34,1.5,220,49369,0.3,49589,0.5,0.1,USA,Rnd,145
35,1.5,209,49357,0.3,49566,0.5,0.1,USA,Rnd,142
36,1.5,191,49354,0.3,49545,0.5,0.1,USA,Rnd,126
37,1.5,181,49361,0.3,49542,0.5,0.1,USA,Rnd,145
38,1.5,213,49372,0.3,49585,0.5,0.1,USA,Rnd,134
39,1.5,199,49342,0.3,49541,0.5,0.1,USA,Rnd,126
40,1.5,222,49379,0.3,49601,0.5,0.1,USA,Rnd,134
41,1.5,196,49326,0.3,49522,0.5,0.1,USA,Rnd,135
42,1.5,200,49334,0.3,49534,0.5,0.1,USA,Rnd,135
43,1.5,206,49342,0.3,49548,0.5,0.1,USA,Rnd,126
44,1.5,208,49339,0.3,49547,0.5,0.1,USA,Rnd,130
45,1.5,207,49359,0.3,49566,0.5,0.1,USA,Rnd,128
46,1.5,196,49350,0.3,49546,0.5,0.1,USA,Rnd,128
47,1.5,219,49347,0.3,49566,0.5,0.1,USA,Rnd,132
48,1.5,207,49370,0.3,49577,0.5,0.1,USA,Rnd,125
49,1.5,209,49381,0.3,49590,0.5,0.1,USA,Rnd,123
50,1.5,199,49355,0.3,49554,0.5,0.1,USA,Rnd,152
51,1.5,215,49372,0.3,49587,0.5,0.1,USA,Rnd,128
52,1.5,208,49381,0.3,49589,0.5,0.1,USA,Rnd,127
53,1.5,203,49399,0.3,49602,0.5,0.1,USA,Rnd,131
54,1.5,205,49367,0.3,49572,0.5,0.1,USA,Rnd,125
55,1.5,211,49368,0.3,49579,0.5,0.1,USA,Rnd,147
56,1.5,212,49334,0.3,49546,0.5,0.1,USA,Rnd,129
57,1.5,207,49370,0.3,49577,0.5,0.1,USA,Rnd,120
58,1.5,194,49356,0.3,49550,0.5,0.1,USA,Rnd,147
59,1.5,217,49341,0.3,49558,0.5,0.1,USA,Rnd,129
60,1.5,200,49338,0.3,49538,0.5,0.1,USA,Rnd,180
61,1.5,197,49405,0.3,49602,0.5,0.1,USA,Rnd,124
62,1.5,220,49363,0.3,49583,0.5,0.1,USA,Rnd,119
63,1.5,212,49362,0.3,49574,0.5,0.1,USA,Rnd,129
64,1.5,207,49364,0.3,49571,0.5,0.1,USA,Rnd,173
65,1.5,210,49390,0.3,49600,0.5,0.1,USA,Rnd,136
66,1.5,208,49338,0.3,49546,0.5,0.1,USA,Rnd,127
67,1.5,208,49348,0.3,49556,0.5,0.1,USA,Rnd,137
68,1.5,213,49328,0.3,49541,0.5,0.1,USA,Rnd,152
69,1.5,214,49347,0.3,49561,0.5,0.1,USA,Rnd,122
70,1.5,204,49377,0.3,49581,0.5,0.1,USA,Rnd,128
71,1.5,211,49342,0.3,49553,0.5,0.1,USA,Rnd,131
72,1.5,212,49341,0.3,49553,0.5,0.1,USA,Rnd,128
73,1.5,211,49377,0.3,49588,0.5,0.1,USA,Rnd,156
74,1.5,199,49365,0.3,49564,0.5,0.1,USA,Rnd,125
75,1.5,212,49363,0.3,49575,0.5,0.1,USA,Rnd,133
76,1.5,197,49380,0.3,49577,0.5,0.1,USA,Rnd,128
77,1.5,209,49347,0.3,49556,0.5,0.1,USA,Rnd,124
78,1.5,211,49373,0.3,49584,0.5,0.1,USA,Rnd,171
79,1.5,203,49356,0.3,49559,0.5,0.1,USA,Rnd,138
80,1.5,211,49361,0.3,49572,0.5,0.1,USA,Rnd,140
81,1.5,207,49355,0.3,49562,0.5,0.1,USA,Rnd,161
82,1.5,207,49337,0.3,49544,0.5,0.1,USA,Rnd,149
83,1.5,195,49333,0.3,49528,0.5,0.1,USA,Rnd,135
84,1.5,212,49325,0.3,49537,0.5,0.1,USA,Rnd,133
85,1.5,202,49338,0.3,49540,0.5,0.1,USA,Rnd,124
86,1.5,204,49349,0.3,49553,0.5,0.1,USA,Rnd,123
87,1.5,207,49377,0.3,49584,0.5,0.1,USA,Rnd,152
88,1.5,216,49358,0.3,49574,0.5,0.1,USA,Rnd,133
89,1.5,214,49363,0.3,49577,0.5,0.1,USA,Rnd,135
90,1.5,195,49352,0.3,49547,0.5,0.1,USA,Rnd,135
91,1.5,220,49369,0.3,49589,0.5,0.1,USA,Rnd,160
92,1.5,222,49356,0.3,49578,0.5,0.1,USA,Rnd,134
93,1.5,210,49361,0.3,49571,0.5,0.1,USA,Rnd,128
94,1.5,212,49378,0.3,49590,0.5,0.1,USA,Rnd,123
95,1.5,210,49316,0.3,49526,0.5,0.1,USA,Rnd,136
