,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,237,49336,0.4,49573,0.5,0.5,USA,Rnd,124
1,1.5,241,49343,0.4,49584,0.5,0.5,USA,Rnd,125
2,1.5,238,49343,0.4,49581,0.5,0.5,USA,Rnd,125
3,1.5,239,49303,0.4,49542,0.5,0.5,USA,Rnd,116
4,1.5,247,49359,0.4,49606,0.5,0.5,USA,Rnd,121
5,1.5,235,49314,0.4,49549,0.5,0.5,USA,Rnd,136
6,1.5,236,49310,0.4,49546,0.5,0.5,USA,Rnd,126
7,1.5,243,49325,0.4,49568,0.5,0.5,USA,Rnd,117
8,1.5,234,49345,0.4,49579,0.5,0.5,USA,Rnd,122
9,1.5,245,49357,0.4,49602,0.5,0.5,USA,Rnd,127
10,1.5,234,49388,0.4,49622,0.5,0.5,USA,Rnd,123
11,1.5,239,49346,0.4,49585,0.5,0.5,USA,Rnd,116
12,1.5,246,49280,0.4,49526,0.5,0.5,USA,Rnd,115
13,1.5,238,49340,0.4,49578,0.5,0.5,USA,Rnd,131
14,1.5,239,49343,0.4,49582,0.5,0.5,USA,Rnd,129
15,1.5,239,49295,0.4,49534,0.5,0.5,USA,Rnd,114
16,1.5,233,49330,0.4,49563,0.5,0.5,USA,Rnd,137
17,1.5,244,49326,0.4,49570,0.5,0.5,USA,Rnd,124
18,1.5,242,49334,0.4,49576,0.5,0.5,USA,Rnd,127
19,1.5,244,49308,0.4,49552,0.5,0.5,USA,Rnd,128
20,1.5,239,49329,0.4,49568,0.5,0.5,USA,Rnd,122
21,1.5,241,49382,0.4,49623,0.5,0.5,USA,Rnd,122
22,1.5,245,49324,0.4,49569,0.5,0.5,USA,Rnd,121
23,1.5,233,49331,0.4,49564,0.5,0.5,USA,Rnd,128
24,1.5,240,49355,0.4,49595,0.5,0.5,USA,Rnd,115
25,1.5,246,49364,0.4,49610,0.5,0.5,USA,Rnd,117
26,1.5,242,49316,0.4,49558,0.5,0.5,USA,Rnd,117
27,1.5,240,49335,0.4,49575,0.5,0.5,USA,Rnd,116
28,1.5,244,49318,0.4,49562,0.5,0.5,USA,Rnd,125
29,1.5,240,49341,0.4,49581,0.5,0.5,USA,Rnd,118
30,1.5,242,49340,0.4,49582,0.5,0.5,USA,Rnd,125
31,1.5,242,49346,0.4,49588,0.5,0.5,USA,Rnd,130
32,1.5,237,49304,0.4,49541,0.5,0.5,USA,Rnd,122
33,1.5,246,49336,0.4,49582,0.5,0.5,USA,Rnd,141
34,1.5,240,49340,0.4,49580,0.5,0.5,USA,Rnd,123
35,1.5,239,49340,0.4,49579,0.5,0.5,USA,Rnd,119
36,1.5,236,49357,0.4,49593,0.5,0.5,USA,Rnd,129
37,1.5,237,49341,0.4,49578,0.5,0.5,USA,Rnd,132
38,1.5,234,49352,0.4,49586,0.5,0.5,USA,Rnd,136
39,1.5,240,49355,0.4,49595,0.5,0.5,USA,Rnd,127
40,1.5,239,49337,0.4,49576,0.5,0.5,USA,Rnd,111
41,1.5,242,49342,0.4,49584,0.5,0.5,USA,Rnd,125
42,1.5,242,49349,0.4,49591,0.5,0.5,USA,Rnd,123
43,1.5,243,49323,0.4,49566,0.5,0.5,USA,Rnd,128
44,1.5,227,49327,0.4,49554,0.5,0.5,USA,Rnd,117
45,1.5,238,49350,0.4,49588,0.5,0.5,USA,Rnd,119
46,1.5,236,49281,0.4,49517,0.5,0.5,USA,Rnd,131
47,1.5,235,49316,0.4,49551,0.5,0.5,USA,Rnd,127
48,1.5,241,49325,0.4,49566,0.5,0.5,USA,Rnd,118
49,1.5,239,49349,0.4,49588,0.5,0.5,USA,Rnd,120
50,1.5,245,49383,0.4,49628,0.5,0.5,USA,Rnd,142
51,1.5,234,49332,0.4,49566,0.5,0.5,USA,Rnd,121
52,1.5,239,49341,0.4,49580,0.5,0.5,USA,Rnd,121
53,1.5,244,49313,0.4,49557,0.5,0.5,USA,Rnd,118
54,1.5,241,49339,0.4,49580,0.5,0.5,USA,Rnd,115
55,1.5,239,49357,0.4,49596,0.5,0.5,USA,Rnd,127
56,1.5,237,49356,0.4,49593,0.5,0.5,USA,Rnd,143
