,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,167,49387,0.9,49554,0.7,0.01,USA,Rnd,210
1,1.5,169,49358,0.9,49527,0.7,0.01,USA,Rnd,157
2,1.5,143,49337,0.9,49480,0.7,0.01,USA,Rnd,186
3,1.5,153,49328,0.9,49481,0.7,0.01,USA,Rnd,205
4,1.5,143,49343,0.9,49486,0.7,0.01,USA,Rnd,188
5,1.5,141,49369,0.9,49510,0.7,0.01,USA,Rnd,171
6,1.5,139,0,0.9,139,0.7,0.01,USA,Rnd,124
7,1.5,132,49366,0.9,49498,0.7,0.01,USA,Rnd,205
8,1.5,127,49322,0.9,49449,0.7,0.01,USA,Rnd,218
9,1.5,125,49337,0.9,49462,0.7,0.01,USA,Rnd,184
10,1.5,132,49371,0.9,49503,0.7,0.01,USA,Rnd,200
11,1.5,158,49378,0.9,49536,0.7,0.01,USA,Rnd,173
12,1.5,119,49375,0.9,49494,0.7,0.01,USA,Rnd,178
13,1.5,152,49349,0.9,49501,0.7,0.01,USA,Rnd,173
14,1.5,135,49355,0.9,49490,0.7,0.01,USA,Rnd,194
15,1.5,129,49369,0.9,49498,0.7,0.01,USA,Rnd,185
16,1.5,161,49360,0.9,49521,0.7,0.01,USA,Rnd,179
17,1.5,157,49317,0.9,49474,0.7,0.01,USA,Rnd,221
18,1.5,153,49339,0.9,49492,0.7,0.01,USA,Rnd,183
19,1.5,144,49375,0.9,49519,0.7,0.01,USA,Rnd,168
20,1.5,127,49350,0.9,49477,0.7,0.01,USA,Rnd,214
21,1.5,130,49383,0.9,49513,0.7,0.01,USA,Rnd,185
22,1.5,141,49346,0.9,49487,0.7,0.01,USA,Rnd,172
23,1.5,145,49403,0.9,49548,0.7,0.01,USA,Rnd,198
24,1.5,152,1,0.9,153,0.7,0.01,USA,Rnd,202
25,1.5,134,49353,0.9,49487,0.7,0.01,USA,Rnd,182
26,1.5,139,49363,0.9,49502,0.7,0.01,USA,Rnd,168
27,1.5,121,49332,0.9,49453,0.7,0.01,USA,Rnd,266
28,1.5,143,49368,0.9,49511,0.7,0.01,USA,Rnd,194
29,1.5,146,49380,0.9,49526,0.7,0.01,USA,Rnd,179
30,1.5,145,49342,0.9,49487,0.7,0.01,USA,Rnd,215
31,1.5,139,49354,0.9,49493,0.7,0.01,USA,Rnd,174
32,1.5,147,49381,0.9,49528,0.7,0.01,USA,Rnd,155
33,1.5,161,49366,0.9,49527,0.7,0.01,USA,Rnd,200
34,1.5,150,49359,0.9,49509,0.7,0.01,USA,Rnd,168
35,1.5,142,49362,0.9,49504,0.7,0.01,USA,Rnd,187
36,1.5,122,49349,0.9,49471,0.7,0.01,USA,Rnd,165
37,1.5,141,49371,0.9,49512,0.7,0.01,USA,Rnd,205
38,1.5,141,49392,0.9,49533,0.7,0.01,USA,Rnd,159
39,1.5,144,49366,0.9,49510,0.7,0.01,USA,Rnd,204
40,1.5,134,49365,0.9,49499,0.7,0.01,USA,Rnd,205
41,1.5,149,49394,0.9,49543,0.7,0.01,USA,Rnd,170
42,1.5,152,49354,0.9,49506,0.7,0.01,USA,Rnd,173
43,1.5,135,49366,0.9,49501,0.7,0.01,USA,Rnd,247
44,1.5,142,49381,0.9,49523,0.7,0.01,USA,Rnd,239
45,1.5,150,49334,0.9,49484,0.7,0.01,USA,Rnd,171
46,1.5,146,49360,0.9,49506,0.7,0.01,USA,Rnd,219
47,1.5,157,49359,0.9,49516,0.7,0.01,USA,Rnd,187
48,1.5,156,49343,0.9,49499,0.7,0.01,USA,Rnd,178
49,1.5,166,49352,0.9,49518,0.7,0.01,USA,Rnd,236
50,1.5,147,49345,0.9,49492,0.7,0.01,USA,Rnd,249
51,1.5,138,49375,0.9,49513,0.7,0.01,USA,Rnd,226
52,1.5,147,49370,0.9,49517,0.7,0.01,USA,Rnd,185
