,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,196,49380,0.5,49576,0.5,0.05,USA,Rnd,128
1,1.5,206,49364,0.5,49570,0.5,0.05,USA,Rnd,134
2,1.5,197,49360,0.5,49557,0.5,0.05,USA,Rnd,147
3,1.5,195,49372,0.5,49567,0.5,0.05,USA,Rnd,175
4,1.5,194,49356,0.5,49550,0.5,0.05,USA,Rnd,136
5,1.5,205,49354,0.5,49559,0.5,0.05,USA,Rnd,130
6,1.5,200,49349,0.5,49549,0.5,0.05,USA,Rnd,135
7,1.5,200,49352,0.5,49552,0.5,0.05,USA,Rnd,152
8,1.5,193,49367,0.5,49560,0.5,0.05,USA,Rnd,144
9,1.5,188,49369,0.5,49557,0.5,0.05,USA,Rnd,130
10,1.5,193,49334,0.5,49527,0.5,0.05,USA,Rnd,139
11,1.5,199,49360,0.5,49559,0.5,0.05,USA,Rnd,148
12,1.5,200,49312,0.5,49512,0.5,0.05,USA,Rnd,126
13,1.5,205,49380,0.5,49585,0.5,0.05,USA,Rnd,136
14,1.5,208,49355,0.5,49563,0.5,0.05,USA,Rnd,136
15,1.5,189,49371,0.5,49560,0.5,0.05,USA,Rnd,128
16,1.5,208,49299,0.5,49507,0.5,0.05,USA,Rnd,140
17,1.5,192,49358,0.5,49550,0.5,0.05,USA,Rnd,140
18,1.5,214,49345,0.5,49559,0.5,0.05,USA,Rnd,132
19,1.5,206,49376,0.5,49582,0.5,0.05,USA,Rnd,132
20,1.5,196,49383,0.5,49579,0.5,0.05,USA,Rnd,126
21,1.5,198,49322,0.5,49520,0.5,0.05,USA,Rnd,138
22,1.5,207,49359,0.5,49566,0.5,0.05,USA,Rnd,132
23,1.5,203,49360,0.5,49563,0.5,0.05,USA,Rnd,145
24,1.5,215,49353,0.5,49568,0.5,0.05,USA,Rnd,149
25,1.5,199,49304,0.5,49503,0.5,0.05,USA,Rnd,128
26,1.5,181,49382,0.5,49563,0.5,0.05,USA,Rnd,163
27,1.5,191,49341,0.5,49532,0.5,0.05,USA,Rnd,130
28,1.5,195,49356,0.5,49551,0.5,0.05,USA,Rnd,137
29,1.5,198,49382,0.5,49580,0.5,0.05,USA,Rnd,134
30,1.5,190,49368,0.5,49558,0.5,0.05,USA,Rnd,141
31,1.5,202,49361,0.5,49563,0.5,0.05,USA,Rnd,137
32,1.5,202,49354,0.5,49556,0.5,0.05,USA,Rnd,159
33,1.5,167,49365,0.5,49532,0.5,0.05,USA,Rnd,133
34,1.5,210,49334,0.5,49544,0.5,0.05,USA,Rnd,134
35,1.5,205,49358,0.5,49563,0.5,0.05,USA,Rnd,139
36,1.5,199,49357,0.5,49556,0.5,0.05,USA,Rnd,171
37,1.5,209,49346,0.5,49555,0.5,0.05,USA,Rnd,139
38,1.5,186,49343,0.5,49529,0.5,0.05,USA,Rnd,144
39,1.5,195,49350,0.5,49545,0.5,0.05,USA,Rnd,165
40,1.5,189,49365,0.5,49554,0.5,0.05,USA,Rnd,135
41,1.5,204,49371,0.5,49575,0.5,0.05,USA,Rnd,133
42,1.5,202,49298,0.5,49500,0.5,0.05,USA,Rnd,133
43,1.5,201,49386,0.5,49587,0.5,0.05,USA,Rnd,165
44,1.5,210,49350,0.5,49560,0.5,0.05,USA,Rnd,127
45,1.5,203,49359,0.5,49562,0.5,0.05,USA,Rnd,153
46,1.5,188,49355,0.5,49543,0.5,0.05,USA,Rnd,131
47,1.5,196,49355,0.5,49551,0.5,0.05,USA,Rnd,130
48,1.5,200,49350,0.5,49550,0.5,0.05,USA,Rnd,149
49,1.5,202,49366,0.5,49568,0.5,0.05,USA,Rnd,144
50,1.5,199,49367,0.5,49566,0.5,0.05,USA,Rnd,137
51,1.5,188,49362,0.5,49550,0.5,0.05,USA,Rnd,145
52,1.5,188,49363,0.5,49551,0.5,0.05,USA,Rnd,131
53,1.5,193,49360,0.5,49553,0.5,0.05,USA,Rnd,130
54,1.5,203,49350,0.5,49553,0.5,0.05,USA,Rnd,145
55,1.5,195,49323,0.5,49518,0.5,0.05,USA,Rnd,156
56,1.5,189,49363,0.5,49552,0.5,0.05,USA,Rnd,131
57,1.5,204,49353,0.5,49557,0.5,0.05,USA,Rnd,126
58,1.5,190,49339,0.5,49529,0.5,0.05,USA,Rnd,149
59,1.5,182,49361,0.5,49543,0.5,0.05,USA,Rnd,136
60,1.5,207,49377,0.5,49584,0.5,0.05,USA,Rnd,135
61,1.5,196,49346,0.5,49542,0.5,0.05,USA,Rnd,133
62,1.5,204,49349,0.5,49553,0.5,0.05,USA,Rnd,139
63,1.5,196,49336,0.5,49532,0.5,0.05,USA,Rnd,124
64,1.5,228,49378,0.5,49606,0.5,0.05,USA,Rnd,132
65,1.5,210,49368,0.5,49578,0.5,0.05,USA,Rnd,139
66,1.5,214,49341,0.5,49555,0.5,0.05,USA,Rnd,134
67,1.5,194,49350,0.5,49544,0.5,0.05,USA,Rnd,151
68,1.5,200,49324,0.5,49524,0.5,0.05,USA,Rnd,145
