,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,201,49339,0.7,49540,0.5,0.05,USA,Rnd,146
1,1.5,203,49331,0.7,49534,0.5,0.05,USA,Rnd,130
2,1.5,201,49386,0.7,49587,0.5,0.05,USA,Rnd,143
3,1.5,196,49358,0.7,49554,0.5,0.05,USA,Rnd,131
4,1.5,198,49368,0.7,49566,0.5,0.05,USA,Rnd,142
5,1.5,207,49348,0.7,49555,0.5,0.05,USA,Rnd,139
6,1.5,207,49331,0.7,49538,0.5,0.05,USA,Rnd,152
7,1.5,201,49378,0.7,49579,0.5,0.05,USA,Rnd,148
8,1.5,197,49344,0.7,49541,0.5,0.05,USA,Rnd,142
9,1.5,196,49334,0.7,49530,0.5,0.05,USA,Rnd,129
10,1.5,187,49349,0.7,49536,0.5,0.05,USA,Rnd,150
11,1.5,202,49312,0.7,49514,0.5,0.05,USA,Rnd,130
12,1.5,207,49363,0.7,49570,0.5,0.05,USA,Rnd,148
13,1.5,198,49314,0.7,49512,0.5,0.05,USA,Rnd,158
14,1.5,201,49371,0.7,49572,0.5,0.05,USA,Rnd,148
15,1.5,203,49375,0.7,49578,0.5,0.05,USA,Rnd,131
16,1.5,203,49322,0.7,49525,0.5,0.05,USA,Rnd,167
17,1.5,190,49406,0.7,49596,0.5,0.05,USA,Rnd,152
18,1.5,185,49357,0.7,49542,0.5,0.05,USA,Rnd,167
19,1.5,191,49377,0.7,49568,0.5,0.05,USA,Rnd,134
20,1.5,201,49349,0.7,49550,0.5,0.05,USA,Rnd,153
21,1.5,193,49401,0.7,49594,0.5,0.05,USA,Rnd,139
22,1.5,197,49376,0.7,49573,0.5,0.05,USA,Rnd,156
23,1.5,213,49354,0.7,49567,0.5,0.05,USA,Rnd,147
24,1.5,201,49366,0.7,49567,0.5,0.05,USA,Rnd,133
25,1.5,200,49344,0.7,49544,0.5,0.05,USA,Rnd,173
26,1.5,198,49332,0.7,49530,0.5,0.05,USA,Rnd,156
27,1.5,183,49366,0.7,49549,0.5,0.05,USA,Rnd,151
28,1.5,217,49357,0.7,49574,0.5,0.05,USA,Rnd,145
29,1.5,199,49359,0.7,49558,0.5,0.05,USA,Rnd,139
30,1.5,197,49367,0.7,49564,0.5,0.05,USA,Rnd,143
31,1.5,205,49377,0.7,49582,0.5,0.05,USA,Rnd,146
32,1.5,210,49354,0.7,49564,0.5,0.05,USA,Rnd,148
33,1.5,211,49387,0.7,49598,0.5,0.05,USA,Rnd,159
34,1.5,196,49309,0.7,49505,0.5,0.05,USA,Rnd,130
35,1.5,202,49325,0.7,49527,0.5,0.05,USA,Rnd,145
36,1.5,195,49364,0.7,49559,0.5,0.05,USA,Rnd,126
37,1.5,208,49352,0.7,49560,0.5,0.05,USA,Rnd,170
38,1.5,206,49319,0.7,49525,0.5,0.05,USA,Rnd,158
39,1.5,198,49369,0.7,49567,0.5,0.05,USA,Rnd,132
40,1.5,199,49381,0.7,49580,0.5,0.05,USA,Rnd,130
41,1.5,205,49341,0.7,49546,0.5,0.05,USA,Rnd,139
42,1.5,200,49364,0.7,49564,0.5,0.05,USA,Rnd,136
43,1.5,203,49355,0.7,49558,0.5,0.05,USA,Rnd,147
44,1.5,204,49341,0.7,49545,0.5,0.05,USA,Rnd,133
