,R0,MSM_recov,HET_recov,red_HET,TOT_recov,red,bridge,country,strat,outbreak_time
0,1.5,204,49355,0.4,49559,0.5,0.1,USA,Rnd,150
1,1.5,205,49358,0.4,49563,0.5,0.1,USA,Rnd,124
2,1.5,196,49360,0.4,49556,0.5,0.1,USA,Rnd,168
3,1.5,196,49310,0.4,49506,0.5,0.1,USA,Rnd,124
4,1.5,204,49383,0.4,49587,0.5,0.1,USA,Rnd,143
5,1.5,204,49344,0.4,49548,0.5,0.1,USA,Rnd,165
6,1.5,207,49331,0.4,49538,0.5,0.1,USA,Rnd,131
7,1.5,184,49351,0.4,49535,0.5,0.1,USA,Rnd,135
8,1.5,199,49358,0.4,49557,0.5,0.1,USA,Rnd,137
9,1.5,197,49383,0.4,49580,0.5,0.1,USA,Rnd,125
10,1.5,205,49346,0.4,49551,0.5,0.1,USA,Rnd,127
11,1.5,213,49357,0.4,49570,0.5,0.1,USA,Rnd,149
12,1.5,212,49395,0.4,49607,0.5,0.1,USA,Rnd,138
13,1.5,191,49369,0.4,49560,0.5,0.1,USA,Rnd,136
14,1.5,204,49368,0.4,49572,0.5,0.1,USA,Rnd,132
15,1.5,199,49361,0.4,49560,0.5,0.1,USA,Rnd,127
16,1.5,175,49365,0.4,49540,0.5,0.1,USA,Rnd,124
17,1.5,208,49385,0.4,49593,0.5,0.1,USA,Rnd,148
18,1.5,215,49373,0.4,49588,0.5,0.1,USA,Rnd,127
19,1.5,201,49371,0.4,49572,0.5,0.1,USA,Rnd,163
20,1.5,199,49373,0.4,49572,0.5,0.1,USA,Rnd,133
21,1.5,205,49347,0.4,49552,0.5,0.1,USA,Rnd,141
22,1.5,203,49386,0.4,49589,0.5,0.1,USA,Rnd,126
23,1.5,192,49353,0.4,49545,0.5,0.1,USA,Rnd,138
24,1.5,202,49349,0.4,49551,0.5,0.1,USA,Rnd,130
25,1.5,211,49364,0.4,49575,0.5,0.1,USA,Rnd,128
26,1.5,207,49341,0.4,49548,0.5,0.1,USA,Rnd,133
27,1.5,186,49336,0.4,49522,0.5,0.1,USA,Rnd,125
28,1.5,195,49348,0.4,49543,0.5,0.1,USA,Rnd,118
29,1.5,223,49362,0.4,49585,0.5,0.1,USA,Rnd,140
30,1.5,183,49386,0.4,49569,0.5,0.1,USA,Rnd,130
31,1.5,207,49323,0.4,49530,0.5,0.1,USA,Rnd,139
32,1.5,206,49350,0.4,49556,0.5,0.1,USA,Rnd,125
33,1.5,206,49311,0.4,49517,0.5,0.1,USA,Rnd,124
34,1.5,208,49366,0.4,49574,0.5,0.1,USA,Rnd,145
35,1.5,206,49360,0.4,49566,0.5,0.1,USA,Rnd,132
36,1.5,200,49310,0.4,49510,0.5,0.1,USA,Rnd,127
37,1.5,210,49338,0.4,49548,0.5,0.1,USA,Rnd,113
38,1.5,203,49363,0.4,49566,0.5,0.1,USA,Rnd,133
39,1.5,205,49331,0.4,49536,0.5,0.1,USA,Rnd,149
40,1.5,205,49346,0.4,49551,0.5,0.1,USA,Rnd,149
41,1.5,205,49380,0.4,49585,0.5,0.1,USA,Rnd,172
42,1.5,196,49377,0.4,49573,0.5,0.1,USA,Rnd,121
43,1.5,181,49360,0.4,49541,0.5,0.1,USA,Rnd,136
44,1.5,209,49339,0.4,49548,0.5,0.1,USA,Rnd,133
45,1.5,195,49332,0.4,49527,0.5,0.1,USA,Rnd,141
46,1.5,211,49325,0.4,49536,0.5,0.1,USA,Rnd,140
47,1.5,216,49381,0.4,49597,0.5,0.1,USA,Rnd,139
48,1.5,204,49371,0.4,49575,0.5,0.1,USA,Rnd,138
49,1.5,197,49341,0.4,49538,0.5,0.1,USA,Rnd,142
50,1.5,196,49351,0.4,49547,0.5,0.1,USA,Rnd,127
51,1.5,205,49327,0.4,49532,0.5,0.1,USA,Rnd,132
52,1.5,196,49357,0.4,49553,0.5,0.1,USA,Rnd,139
53,1.5,195,49352,0.4,49547,0.5,0.1,USA,Rnd,133
54,1.5,208,49374,0.4,49582,0.5,0.1,USA,Rnd,134
55,1.5,212,49304,0.4,49516,0.5,0.1,USA,Rnd,133
56,1.5,184,49344,0.4,49528,0.5,0.1,USA,Rnd,146
57,1.5,218,49358,0.4,49576,0.5,0.1,USA,Rnd,132
58,1.5,202,49355,0.4,49557,0.5,0.1,USA,Rnd,133
59,1.5,226,49346,0.4,49572,0.5,0.1,USA,Rnd,126
60,1.5,203,49348,0.4,49551,0.5,0.1,USA,Rnd,126
61,1.5,224,49346,0.4,49570,0.5,0.1,USA,Rnd,161
62,1.5,203,49363,0.4,49566,0.5,0.1,USA,Rnd,131
63,1.5,211,49322,0.4,49533,0.5,0.1,USA,Rnd,118
64,1.5,212,49374,0.4,49586,0.5,0.1,USA,Rnd,139
65,1.5,217,49352,0.4,49569,0.5,0.1,USA,Rnd,122
66,1.5,206,49351,0.4,49557,0.5,0.1,USA,Rnd,143
67,1.5,177,49314,0.4,49491,0.5,0.1,USA,Rnd,133
68,1.5,211,49380,0.4,49591,0.5,0.1,USA,Rnd,129
69,1.5,195,49365,0.4,49560,0.5,0.1,USA,Rnd,138
70,1.5,209,49382,0.4,49591,0.5,0.1,USA,Rnd,126
71,1.5,198,49362,0.4,49560,0.5,0.1,USA,Rnd,147
72,1.5,214,49372,0.4,49586,0.5,0.1,USA,Rnd,137
73,1.5,208,49338,0.4,49546,0.5,0.1,USA,Rnd,130
74,1.5,203,49299,0.4,49502,0.5,0.1,USA,Rnd,122
75,1.5,223,49361,0.4,49584,0.5,0.1,USA,Rnd,138
76,1.5,204,49362,0.4,49566,0.5,0.1,USA,Rnd,125
77,1.5,210,49401,0.4,49611,0.5,0.1,USA,Rnd,132
78,1.5,198,49366,0.4,49564,0.5,0.1,USA,Rnd,143
79,1.5,197,49371,0.4,49568,0.5,0.1,USA,Rnd,131
80,1.5,211,49382,0.4,49593,0.5,0.1,USA,Rnd,125
81,1.5,208,49385,0.4,49593,0.5,0.1,USA,Rnd,128
82,1.5,219,49353,0.4,49572,0.5,0.1,USA,Rnd,135
83,1.5,222,49386,0.4,49608,0.5,0.1,USA,Rnd,156
84,1.5,202,49372,0.4,49574,0.5,0.1,USA,Rnd,117
85,1.5,201,49352,0.4,49553,0.5,0.1,USA,Rnd,123
86,1.5,211,49340,0.4,49551,0.5,0.1,USA,Rnd,130
87,1.5,199,49368,0.4,49567,0.5,0.1,USA,Rnd,126
88,1.5,195,49327,0.4,49522,0.5,0.1,USA,Rnd,128
89,1.5,203,49315,0.4,49518,0.5,0.1,USA,Rnd,136
90,1.5,194,49341,0.4,49535,0.5,0.1,USA,Rnd,138
91,1.5,196,49383,0.4,49579,0.5,0.1,USA,Rnd,156
92,1.5,213,49391,0.4,49604,0.5,0.1,USA,Rnd,140
93,1.5,191,49346,0.4,49537,0.5,0.1,USA,Rnd,123
94,1.5,203,49338,0.4,49541,0.5,0.1,USA,Rnd,130
95,1.5,208,49376,0.4,49584,0.5,0.1,USA,Rnd,128
96,1.5,192,49322,0.4,49514,0.5,0.1,USA,Rnd,129
97,1.5,187,49372,0.4,49559,0.5,0.1,USA,Rnd,125
98,1.5,196,49382,0.4,49578,0.5,0.1,USA,Rnd,118
99,1.5,202,49325,0.4,49527,0.5,0.1,USA,Rnd,127
